,rpm,amostra_ajustada,tempo
129,5184.33,2376.3101555425355,0.12927883670662216
130,5429.86,2411.4577909578757,0.13028099823147968
131,5113.64,2447.5381790257215,0.13128315975633723
132,5405.41,2484.361093992349,0.13228532128119475
133,5666.67,2521.5690217577717,0.1332874828060523
134,5479.45,2558.726479295844,0.1342896443309098
135,5717.49,2595.4976546486578,0.13529180585576736
136,5769.23,2631.6251110908097,0.1362939673806249
137,5717.49,2666.8769479618973,0.13729612890548243
138,6000.0,2701.016189599059,0.13829829043033998
139,6108.6,2733.843078241526,0.1393004519551975
140,5869.56,2765.352718793223,0.14030261348005504
141,6168.83,2795.714077057946,0.1413047750049126
142,6277.53,2825.121686913493,0.1423069365297701
143,6115.88,2853.841171637837,0.14330909805462766
144,6222.71,2882.220554765423,0.14431125957948518
145,6222.71,2910.4547209379425,0.14531342110434273
146,6465.52,2938.398574090048,0.14631558262920025
147,6465.52,2965.640197336806,0.1473177441540578
148,6702.13,2991.7406695337077,0.14831990567891534
149,6410.26,3016.430788274413,0.14932206720377286
150,6702.13,3039.5766004037455,0.1503242287286304
151,6730.77,3061.0444377120307,0.15132639025348793
152,6730.77,3080.7381705313533,0.15232855177834548
153,6730.77,3098.685595570622,0.153330713303203
154,6702.13,3114.9490272185662,0.15433287482806055
155,6962.03,3129.4945402975723,0.1553350363529181
156,6759.66,3142.2202871788604,0.1563371978777756
157,7081.54,3153.0865664468784,0.15733935940263316
158,6673.73,3162.1829542496257,0.15834152092749068
159,6991.53,3169.638189420478,0.15934368245234823
160,6991.53,3175.5019064374314,0.16034584397720575
161,7051.28,3179.85879917474,0.1613480055020633
162,6702.13,3182.986308292425,0.16235016702692084
163,6932.77,3185.168244162333,0.16335232855177836
164,7021.28,3186.4183730084164,0.1643544900766359
165,7051.28,3186.5826336185796,0.16535665160149343
166,6875.0,3185.629466386699,0.16635881312635098
167,6932.77,3183.682138769547,0.16736097465120853
168,6962.03,3180.8579902170814,0.16836313617606605
169,6788.79,3177.1765494361216,0.1693652977009236
170,7051.28,3172.530173297229,0.17036745922578111
171,6788.79,3166.699391322258,0.17136962075063866
172,6991.53,3159.419216352744,0.17237178227549618
173,6788.79,3150.4132069164125,0.17337394380035373
174,7081.54,3139.4423904990695,0.17437610532521128
175,6730.77,3126.4409747592595,0.1753782668500688
176,6788.79,3111.5703496803053,0.17638042837492635
177,6759.66,3095.0800510076133,0.17738258989978387
178,6847.83,3077.2282642053888,0.1783847514246414
179,6437.77,3058.3453257103833,0.17938691294949893
180,6759.66,3038.767310023975,0.18038907447435648
181,6521.74,3018.7109756790946,0.18139123599921403
182,6521.74,2998.3046813742576,0.18239339752407155
183,6521.74,2977.6310135946787,0.1833955590489291
184,6493.51,2956.7420357089845,0.18439772057378662
185,6222.71,2935.687867290357,0.18539988209864416
186,6465.52,2914.435564097808,0.1864020436235017
187,6222.71,2892.790216515076,0.18740420514835923
188,6493.51,2870.507447972248,0.18840636667321678
189,6277.53,2847.544383493072,0.1894085281980743
190,5947.14,2824.198202059282,0.19041068972293185
191,6195.65,2800.895112004861,0.19141285124778937
192,5947.14,2777.8956588169285,0.19241501277264692
193,5947.14,2755.227974467959,0.19341717429750446
194,6168.83,2732.744468689968,0.19441933582236198
195,5869.56,2710.305106462311,0.19542149734721953
196,5895.2,2687.978461027935,0.19642365887207705
197,5616.74,2665.954486129687,0.1974258203969346
198,5921.05,2644.2980706327185,0.19842798192179212
199,5666.67,2622.9095764688036,0.19943014344664967
200,5691.96,2601.6698751231525,0.2004323049715072
201,5666.67,2580.508690614539,0.20143446649636473
202,5743.24,2559.4497455919513,0.20243662802122228
203,5309.73,2538.6989963527867,0.2034387895460798
204,5592.11,2518.547622967527,0.20444095107093735
205,5357.14,2499.1684686589897,0.2054431125957949
206,5429.86,2480.57859685473,0.20644527412065242
207,5381.17,2462.698262995161,0.20744743564550996
208,5405.41,2445.425467762379,0.20844959717036748
209,5429.86,2428.7832913331213,0.20945175869522503
210,5044.84,2413.017536949197,0.21045392022008255
211,5454.55,2398.493330446343,0.2114560817449401
212,5000.0,2385.5625877240186,0.21245824326979765
213,5208.33,2374.5160639360815,0.21346040479465517
214,5113.64,2365.50018840768,0.21446256631951272
215,5160.55,2358.4861385722897,0.21546472784437024
216,5113.64,2353.3466852122115,0.21646688936922778
217,5136.99,2349.9120581653906,0.2174690508940853
218,5113.64,2347.988369905698,0.21847121241894285
219,5113.64,2347.3660477731464,0.2194733739438004
220,5090.5,2347.806592740331,0.22047553546865792
221,5405.41,2349.0939406818243,0.22147769699351547
222,5000.0,2351.2305919984638,0.22247985851837299
223,5160.55,2354.5214401441667,0.22348202004323053
224,5113.64,2359.3775993258987,0.22448418156808808
225,5090.5,2366.1214756834424,0.2254863430929456
226,5136.99,2374.9101259945087,0.22648850461780315
227,5160.55,2385.6791731582875,0.22749066614266067
228,5429.86,2398.199687971798,0.22849282766751822
229,5184.33,2412.298391610375,0.22949498919237574
230,5136.99,2427.9421322690077,0.23049715071723328
231,5479.45,2445.032980854176,0.23149931224209083
232,5405.41,2463.3374819741057,0.23250147376694835
233,5429.86,2482.704452666115,0.2335036352918059
234,5405.41,2503.155852440208,0.23450579681666342
235,5429.86,2524.7262849592494,0.23550795834152097
236,5795.45,2547.355168248832,0.2365101198663785
237,5357.14,2570.9863090659405,0.23751228139123604
238,5691.96,2595.585052497889,0.23851444291609358
239,5691.96,2620.957234786095,0.2395166044409511
240,6053.81,2646.7860176478157,0.24051876596580865
241,5567.68,2672.9149571316175,0.24152092749066617
242,5973.45,2699.367673681081,0.24252308901552372
243,5973.45,2726.129119231043,0.24352525054038124
244,5973.45,2753.125046364597,0.2445274120652388
245,6081.08,2780.3118415140566,0.24552957359009633
246,6026.79,2807.63050931713,0.24653173511495385
247,6222.71,2834.9134270991117,0.2475338966398114
248,6222.71,2861.8663919425544,0.24853605816466892
249,6493.51,2888.1808921691263,0.24953821968952647
250,6250.0,2913.7167267856444,0.250540381214384
251,6493.51,2938.552166012843,0.25154254273924154
252,6437.77,2962.882386398615,0.2525447042640991
253,6465.52,2986.930755680331,0.25354686578895663
254,6521.74,3010.865261241571,0.2545490273138141
255,6730.77,3034.7346704535853,0.2555511888386717
256,6465.52,3058.5051567958217,0.2565533503635292
257,6730.77,3082.025246966151,0.25755551188838677
258,7051.28,3104.984079832325,0.2585576734132443
259,6617.65,3127.1340165358693,0.2595598349381018
260,6962.03,3148.4438473691794,0.26056199646295936
261,6788.79,3168.9192455811403,0.2615641579878169
262,6962.03,3188.426519704298,0.26256631951267445
263,7021.28,3206.6765342211197,0.263568481037532
264,6962.03,3223.2802468735526,0.2645706425623895
265,7340.43,3237.860062327968,0.26557280408724704
266,6932.77,3250.219218056476,0.2665749656121046
267,7217.57,3260.4113304639436,0.26757712713696213
268,6962.03,3268.584647929673,0.2685792886618196
269,7371.79,3274.833829218167,0.2695814501866772
270,6932.77,3279.2320377717215,0.2705836117115347
271,7247.9,3281.8484725518347,0.27158577323639227
272,7309.32,3282.724321307388,0.2725879347612498
273,6875.0,3281.9487885386857,0.2735900962861073
274,7278.48,3279.608390119721,0.27459225781096486
275,7187.5,3275.643809978697,0.2755944193358224
276,7157.68,3269.9750021826335,0.27659658086067995
277,7247.9,3262.71577523513,0.2775987423855375
278,6875.0,3254.186626500008,0.278600903910395
279,7051.28,3244.7024684371763,0.27960306543525254
280,7051.28,3234.3106241259743,0.2806052269601101
281,7051.28,3222.786952514838,0.28160738848496764
282,7021.28,3209.8286545616775,0.2826095500098252
283,7021.28,3195.187973483335,0.2836117115346827
284,7081.54,3178.7693172288755,0.2846138730595402
285,6702.13,3160.7025849339293,0.28561603458439777
286,7081.54,3141.2752059355244,0.2866181961092553
287,6673.73,3120.845691828947,0.2876203576341128
288,6759.66,3099.8279861822098,0.28862251915897036
289,6818.18,3078.633689336718,0.2896246806838279
290,6437.77,3057.627076609156,0.29062684220868545
291,6730.77,3037.065116538771,0.291629003733543
292,6521.74,3017.0194598745943,0.2926311652584005
293,6521.74,2997.4269710258914,0.29363332678325804
294,6493.51,2978.1502756436566,0.2946354883081156
295,6465.52,2958.9784304335285,0.29563764983297314
296,6465.52,2939.6806065770716,0.2966398113578307
297,6493.51,2920.127275804121,0.2976419728826882
298,6222.71,2900.3988491588534,0.2986441344075457
299,6222.71,2880.710138814908,0.2996462959324033
300,6222.71,2861.1717254152254,0.3006484574572608
301,6195.65,2841.6755588304113,0.30165061898211837
302,6250.0,2821.998513439704,0.30265278050697586
303,6026.79,2801.951213018285,0.3036549420318334
304,6142.24,2781.415699225514,0.30465710355669096
305,6142.24,2760.3496895091344,0.3056592650815485
306,5869.56,2738.87280321462,0.306661426606406
307,5921.05,2717.247153440693,0.30766358813126354
308,5947.14,2695.720711213199,0.3086657496561211
309,5641.59,2674.4603275570676,0.30966791118097864
310,5921.05,2653.521651400445,0.3106700727058362
311,5743.24,2632.8502218239455,0.3116722342306937
312,5592.11,2612.382405096303,0.3126743957555512
313,5947.14,2592.108425137482,0.3136765572804088
314,5333.33,2572.124948643405,0.3146787188052663
315,5616.74,2552.6010952022866,0.31568088033012387
316,5769.23,2533.653603162812,0.31668304185498136
317,5263.16,2515.4574175016737,0.3176852033798389
318,5381.17,2498.299558384916,0.31868736490469646
319,5454.55,2482.3002672687903,0.319689526429554
320,5381.17,2467.313066389331,0.3206916879544115
321,5357.14,2453.1120523458685,0.32169384947926905
322,5381.17,2439.5147718230614,0.3226960110041266
323,5429.86,2426.462762110276,0.32369817252898414
324,5067.57,2414.1030774143833,0.3247003340538417
325,5454.55,2402.7177031355395,0.3257024955786992
326,5067.57,2392.617636317459,0.32670465710355673
327,5136.99,2384.09530679814,0.3277068186284143
328,5136.99,2377.277259234776,0.3287089801532718
329,5479.45,2372.09340856181,0.32971114167812937
330,5022.32,2368.5775748238016,0.33071330320298686
331,5022.32,2367.004696261911,0.3317154647278444
332,5309.73,2367.6119273199124,0.33271762625270196
333,5090.5,2370.453110199833,0.3337197877775595
334,5208.33,2375.5388902996597,0.33472194930241705
335,5136.99,2382.8755918145584,0.33572411082727455
336,5160.55,2392.3724092584957,0.3367262723521321
337,5429.86,2403.8221146287465,0.33772843387698964
338,5160.55,2417.0318768679363,0.3387305954018472
339,5405.41,2431.9414549031712,0.3397327569267047
340,5160.55,2448.55385530285,0.34073491845156223
341,5504.59,2466.792737960911,0.3417370799764198
342,5429.86,2486.4919842154486,0.3427392415012773
343,5381.17,2507.496076415202,0.3437414030261349
344,5743.24,2529.7077333985053,0.34474356455099237
345,5381.17,2553.118941038523,0.3457457260758499
346,5616.74,2577.7864432937477,0.34674788760070746
347,5691.96,2603.6664106977173,0.347750049125565
348,5717.49,2630.554850492234,0.34875221065042256
349,5795.45,2658.1774589234624,0.34975437217528005
350,5947.14,2686.2528319564412,0.3507565337001376
351,5895.2,2714.561802522229,0.35175869522499514
352,5947.14,2742.980712287669,0.3527608567498527
353,5973.45,2771.3721872716815,0.35376301827471024
354,6361.61,2799.5157548039933,0.35476517979956773
355,6195.65,2827.313385827251,0.3557673413244253
356,5947.14,2854.9604328079813,0.3567695028492828
357,6277.53,2882.641747059578,0.3577716643741404
358,6637.17,2910.227899845589,0.35877382589899787
359,6089.74,2937.4911913313804,0.3597759874238554
360,6759.66,2964.322425476618,0.36077814894871296
361,6382.98,2990.6840819119216,0.3617803104735705
362,6465.52,3016.5611016453813,0.36278247199842806
363,6730.77,3041.8304807081804,0.36378463352328555
364,6730.77,3066.2088802439307,0.3647867950481431
365,6730.77,3089.445113386288,0.36578895657300065
366,6702.13,3111.3974682570083,0.3667911180978582
367,6932.77,3131.910526804791,0.36779327962271574
368,6962.03,3150.819879302466,0.36879544114757323
369,6788.79,3168.096204605092,0.3697976026724308
370,6991.53,3183.822113736527,0.37079976419728833
371,6962.03,3198.0437502348814,0.3718019257221459
372,7021.28,3210.7547083421405,0.3728040872470034
373,6962.03,3221.9369973070475,0.3738062487718609
374,7340.43,3231.6008840261907,0.37480841029671846
375,6875.0,3239.93178937043,0.375810571821576
376,7021.28,3247.3008424970867,0.37681273334643356
377,7217.57,3254.0186863698186,0.37781489487129105
378,6962.03,3260.237853110678,0.3788170563961486
379,7051.28,3265.9894699181627,0.37981921792100615
380,7217.57,3271.0978934696045,0.3808213794458637
381,7247.9,3275.240492047264,0.38182354097072124
382,6991.53,3278.175775487859,0.38282570249557873
383,7217.57,3279.74240096169,0.3838278640204363
384,7217.57,3279.730587361512,0.38483002554529383
385,7157.68,3277.9542255976644,0.3858321870701514
386,7157.68,3274.3696031217696,0.3868343485950089
387,7247.9,3269.0810806233535,0.3878365101198664
388,6932.77,3262.3207721727517,0.38883867164472397
389,6991.53,3254.2929622175175,0.3898408331695815
390,7278.48,3244.9505793002877,0.39084299469443906
391,7021.28,3234.0972123956267,0.3918451562192966
392,7021.28,3221.6587428463044,0.3928473177441541
393,7021.28,3207.6958929736934,0.39384947926901165
394,7112.07,3192.3414167820883,0.3948516407938692
395,6759.66,3175.8688928895517,0.39585380231872674
396,6759.66,3158.5965482106853,0.39685596384358424
397,7021.28,3140.6220188647644,0.3978581253684418
398,6759.66,3121.8417395854517,0.39886028689329933
399,6759.66,3102.1815701966375,0.3998624484181569
400,6730.77,3081.626993806579,0.4008646099430144
401,6730.77,3060.161476694435,0.4018667714678719
402,6493.51,3037.779615106365,0.40286893299272947
403,6847.83,3014.4984216883868,0.403871094517587
404,6410.26,2990.4461888295664,0.40487325604244456
405,6465.52,2965.9467552605934,0.4058754175673021
406,6277.53,2941.3527977642602,0.4068775790921596
407,6465.52,2916.821211476611,0.40787974061701715
408,6250.0,2892.3268833227467,0.4088819021418747
409,6305.31,2867.8014185250395,0.40988406366673225
410,6168.83,2843.194213038286,0.4108862251915898
411,6195.65,2818.471218415635,0.4118883867164473
412,6277.53,2793.68285451511,0.41289054824130483
413,5869.56,2769.0943059176407,0.4138927097661624
414,5869.56,2745.096429161564,0.41489487129101993
415,6195.65,2721.9417661595194,0.4158970328158774
416,5641.59,2699.7542395457235,0.41689919434073497
417,5921.05,2678.649619445337,0.4179013558655925
418,5717.49,2658.6394826468286,0.41890351739045006
419,5869.56,2639.591141402417,0.4199056789153076
420,5641.59,2621.3497377500726,0.4209078404401651
421,5666.67,2603.7839309158153,0.42191000196502265
422,5641.59,2586.714189253959,0.4229121634898802
423,5641.59,2569.8858943198543,0.42391432501473775
424,5691.96,2553.076732429549,0.4249164865395953
425,5429.86,2536.2279836849875,0.4259186480644528
426,5717.49,2519.474553255449,0.42692080958931033
427,5333.33,2503.1395120015477,0.4279229711141679
428,5309.73,2487.6610897838927,0.42892513263902543
429,5381.17,2473.3399132465997,0.429927294163883
430,5381.17,2460.1747767668644,0.43092945568874047
431,5429.86,2448.00639781337,0.431931617213598
432,5136.99,2436.6979759527053,0.43293377873845557
433,5429.86,2426.1098692414184,0.4339359402633131
434,5454.55,2416.108504992978,0.4349381017881706
435,5067.57,2406.773384900331,0.43594026331302815
436,5454.55,2398.458642393191,0.4369424248378857
437,5044.84,2391.656893893084,0.43794458636274325
438,5136.99,2386.8648086832286,0.4389467478876008
439,5160.55,2384.3881455132537,0.4399489094124583
440,5286.34,2384.2503855659934,0.44095107093731584
441,5044.84,2386.3218531322523,0.4419532324621734
442,5429.86,2390.425564810508,0.44295539398703093
443,5113.64,2396.4042044567163,0.4439575555118885
444,5136.99,2404.1454507914027,0.44495971703674597
445,5454.55,2413.4682574876697,0.4459618785616035
446,5136.99,2424.1072420078763,0.44696404008646107
447,5479.45,2435.837766043772,0.4479662016113186
448,5454.55,2448.5813440440666,0.44896836313617616
449,5113.64,2462.4786948631313,0.44997052466103366
450,5454.55,2477.7262583213364,0.4509726861858912
451,5405.41,2494.294676460855,0.45197484771074875
452,5743.24,2512.005588270956,0.4529770092356063
453,5309.73,2530.840171801738,0.4539791707604638
454,5504.59,2550.943239140891,0.45498133228532134
455,5666.67,2572.32998239707,0.4559834938101789
456,5691.96,2594.8123320250506,0.45698565533503643
457,5717.49,2618.201242917959,0.457987816859894
458,5717.49,2642.397635350819,0.4589899783847515
459,5717.49,2667.2775774787638,0.459992139909609
460,6250.0,2692.6396548494777,0.46099430143446657
461,5691.96,2718.4161108875605,0.4619964629593241
462,6026.79,2744.7920483860903,0.46299862448418166
463,6000.0,2771.9723179843727,0.46400078600903916
464,6026.79,2799.9810812473784,0.4650029475338967
465,6222.71,2828.6544200566605,0.46600510905875425
466,6250.0,2857.705041515873,0.4670072705836118
467,6277.53,2886.8366049069527,0.4680094321084693
468,6521.74,2915.835838778438,0.46901159363332684
469,6250.0,2944.6192726250515,0.4700137551581844
470,6493.51,2973.160697748287,0.47101591668304194
471,6465.52,3001.293903751386,0.4720180782078995
472,6759.66,3028.65705805617,0.473020239732757
473,6702.13,3054.88801942596,0.4740224012576145
474,6788.79,3079.8560932014343,0.47502456278247207
475,6673.73,3103.6970678329712,0.4760267243073296
476,6702.13,3126.6051489521915,0.47702888583218717
477,6903.77,3148.567295741936,0.47803104735704466
478,6962.03,3169.3234916793135,0.4790332088819022
479,7021.28,3188.579620372224,0.48003537040675975
480,6962.03,3206.1927547972814,0.4810375319316173
481,7021.28,3222.154644101149,0.48203969345647485
482,6962.03,3236.448398043196,0.48304185498133234
483,7340.43,3248.9799514657802,0.4840440165061899
484,6903.77,3259.693894589659,0.48504617803104744
485,7217.57,3268.637841068039,0.486048339555905
486,7278.48,3275.8977621564113,0.4870505010807625
487,6903.77,3281.6180957816873,0.48805266260562
488,7278.48,3285.9452255121537,0.4890548241304776
489,7247.9,3288.9050331334915,0.4900569856553351
490,6991.53,3290.4836446708105,0.49105914718019267
491,7187.5,3290.629753039699,0.49206130870505016
492,7247.9,3289.1117181763757,0.4930634702299077
493,7247.9,3285.6214216431686,0.49406563175476526
494,7157.68,3280.021596514312,0.4950677932796228
495,7157.68,3272.403743692872,0.49606995480448035
496,7247.9,3263.0314022049456,0.49707211632933784
497,6932.77,3252.3246424244285,0.4980742778541954
498,7021.28,3240.744462824165,0.49907643937905294
499,7051.28,3228.5679193880655,0.5000786009039104
500,6991.53,3215.83636519713,0.501080762428768
501,7051.28,3202.489197991927,0.5020829239536255
502,6991.53,3188.5007076424495,0.5030850854784831
503,6788.79,3173.930272525053,0.5040872470033406
504,7051.28,3158.8530570631433,0.5050894085281982
505,6759.66,3143.3225340341323,0.5060915700530557
506,6759.66,3127.388686674603,0.5070937315779133
507,6759.66,3110.993890813351,0.5080958931027708
508,7051.28,3093.9570246085623,0.5090980546276282
509,6465.52,3076.2226799475866,0.5101002161524858
510,6759.66,3057.946634655811,0.5111023776773433
511,6493.51,3039.2591190180797,0.5121045392022009
512,6759.66,3020.1353074816525,0.5131067007270584
513,6465.52,3000.5155612530507,0.514108862251916
514,6465.52,2980.397238158999,0.5151110237767735
515,6493.51,2959.7616385829065,0.5161131853016311
516,6493.51,2938.5463885770037,0.5171153468264886
517,6222.71,2916.738962716963,0.5181175083513461
518,6465.52,2894.380256500042,0.5191196698762036
519,6222.71,2871.53350905666,0.5201218314010612
520,6222.71,2848.336716708982,0.5211239929259187
521,6250.0,2825.021662902775,0.5221261544507763
522,5921.05,2801.8728474468166,0.5231283159756338
523,6142.24,2779.1223533146726,0.5241304775004914
524,5869.56,2756.8205966662126,0.5251326390253489
525,6168.83,2734.8480004100975,0.5261348005502064
526,5921.05,2713.1022514119923,0.527136962075064
527,5666.67,2691.6278422870155,0.5281391235999214
528,5921.05,2670.4526169679084,0.529141285124779
529,5743.24,2649.4063928725163,0.5301434466496365
530,5973.45,2628.271460572548,0.5311456081744941
531,5519.48,2607.042479124754,0.5321477696993516
532,5641.59,2585.9174034874572,0.5331499312242092
533,5795.45,2565.1242908006284,0.5341520927490667
534,5286.34,2544.9174945886716,0.5351542542739243
535,5641.59,2525.577050525621,0.5361564157987818
536,5381.17,2507.2772328693636,0.5371585773236393
537,5429.86,2490.0658140868873,0.5381607388484968
538,5381.17,2473.902526848443,0.5391629003733543
539,5381.17,2458.662663553406,0.5401650618982119
540,5357.14,2444.190283732392,0.5411672234230694
541,5381.17,2430.389463506691,0.542169384947927
542,5454.55,2417.3636672462712,0.5431715464727845
543,5067.57,2405.5410086629117,0.5441737079976421
544,5113.64,2395.5179558784566,0.5451758695224996
545,5136.99,2387.657407899776,0.5461780310473572
546,5429.86,2381.9537138636274,0.5471801925722146
547,5090.5,2378.333605088714,0.5481823540970722
548,5044.84,2376.8562296297578,0.5491845156219297
549,5333.33,2377.537284551678,0.5501866771467873
550,5067.57,2380.2339984087453,0.5511888386716448
551,5357.14,2384.764517616973,0.5521910001965024
552,5184.33,2391.025579898242,0.5531931617213599
553,5113.64,2399.00536589423,0.5541953232462175
554,5429.86,2408.688597658465,0.555197484771075
555,5113.64,2420.0117312146485,0.5561996462959324
556,5429.86,2432.9079703536063,0.55720180782079
557,5454.55,2447.3627030796742,0.5582039693456475
558,5090.5,2463.480785829334,0.5592061308705051
559,5479.45,2481.3490857821844,0.5602082923953626
560,5405.41,2500.7909719313484,0.5612104539202202
561,5691.96,2521.444687376981,0.5622126154450777
562,5405.41,2543.032791589982,0.5632147769699353
563,5666.67,2565.4229767839233,0.5642169384947928
564,5691.96,2588.533489230434,0.5652191000196504
565,5666.67,2612.3341628870066,0.5662212615445078
566,5691.96,2636.8545246528333,0.5672234230693654
567,5795.45,2662.063872367583,0.5682255845942229
568,6000.0,2687.8248482412255,0.5692277461190804
