rpm
0.0
0.0
0.0
0.0
0.0
142.05
110.29
105.93
106.53
209.5
211.86
209.5
209.5
312.5
307.38
307.38
409.84
309.07
504.03
407.61
498.67
506.76
589.01
595.24
595.24
680.05
687.17
769.23
690.79
856.6
777.2
860.97
865.38
942.21
942.21
1021.04
954.86
1011.03
1133.72
1022.73
1102.94
1177.13
1171.88
1177.13
1250.0
1261.21
1244.47
1244.47
1398.03
1238.99
1391.92
1391.92
1315.79
1391.92
1391.92
1385.87
1454.74
1442.31
1480.26
1430.08
1404.19
1496.85
1436.17
1454.74
1467.39
1467.39
1467.39
1467.39
1548.91
1461.04
1391.92
1515.96
1486.78
1385.87
1467.39
1391.92
1454.74
1391.92
1442.31
1385.87
1385.87
1379.87
1385.87
1339.29
1321.59
1398.03
1244.47
1315.79
1315.79
1298.7
1304.35
1233.55
1255.58
1238.99
1315.79
1161.5
1238.99
1238.99
1166.67
1238.99
1182.43
1171.88
1166.67
1171.88
1171.88
1097.97
1177.13
1097.97
1187.78
1102.94
1107.95
1177.13
1097.97
1107.95
1187.78
1088.17
1097.97
1161.5
1097.97
1177.13
1187.78
1102.94
1177.13
1193.18
1177.13
1182.43
1255.58
1182.43
1250.0
1261.21
1310.04
1272.62
1310.04
1333.33
1321.59
1385.87
1373.92
1391.92
1385.87
1461.04
1422.99
1461.04
1467.39
1528.97
1515.96
1503.16
1569.04
1595.74
1562.5
1582.28
1647.49
1562.5
1640.63
1711.62
1627.07
1725.94
1627.07
1711.62
1697.53
1753.05
1711.62
1753.05
1711.62
1767.42
1767.42
1767.42
1767.42
1760.2
1774.69
1753.05
1753.05
1829.27
1760.2
1711.62
1782.02
1718.75
1774.69
1711.62
1711.62
1711.62
1704.55
1711.62
1647.49
1725.94
1627.07
1654.41
1647.49
1588.98
1640.63
1575.63
1588.98
1582.28
1582.28
1582.28
1535.56
1562.5
1515.96
1575.63
1478.22
1503.16
1436.17
1503.16
1522.44
1436.17
1436.17
1430.08
1448.5
1461.04
1385.87
1368.03
1398.03
1385.87
1379.87
1362.18
1339.29
1391.92
1321.59
1310.04
1410.4
1287.55
1333.33
1315.79
1298.7
1310.04
1327.43
1315.79
1315.79
1321.59
1391.92
1321.59
1321.59
1391.92
1333.33
1385.87
1391.92
1385.87
1391.92
1436.17
1448.5
1454.74
1461.04
1473.8
1515.96
1515.96
1515.96
1535.56
1575.63
1588.98
1588.98
1668.43
1569.04
1647.49
1697.53
1633.82
1697.53
1704.55
1760.2
1711.62
1774.69
1683.67
1760.2
1760.2
1767.42
1814.52
1753.05
1774.69
1821.86
1760.2
1821.86
1767.42
1821.86
1821.86
1821.86
1767.42
1807.23
1882.53
1738.91
1814.52
