rpm
0.0
0.0
0.0
0.0
223.21
147.64
288.46
290.7
290.7
448.56
821.1
1324.48
1680.54
1924.72
2081.55
2157.29
2227.56
2266.66
2274.67
2307.69
2301.65
2305.72
2323.72
2309.67
2313.73
2325.71
2315.71
2313.73
2323.72
2307.69
2324.71
2324.71
2306.71
2330.73
2316.7
2314.72
2325.71
2315.71
2321.73
2325.71
2313.73
2324.71
2322.73
2307.69
2331.73
2316.7
2315.71
2330.73
2315.71
2317.69
2327.75
2310.65
2324.71
2321.73
2307.69
2325.71
2315.71
2311.75
2325.71
2315.71
2309.67
2329.74
2309.67
2322.73
2322.73
2309.67
2329.74
2317.69
2314.72
2330.73
2315.71
2315.71
2325.71
2314.72
2324.71
2315.71
2313.73
2323.72
2317.69
2307.69
2329.74
2315.71
2309.67
2331.73
2305.72
2316.7
2324.71
2307.69
2323.72
2321.73
2307.69
2325.71
2321.73
2317.69
2322.73
2314.72
2317.69
2323.72
2315.71
2315.71
2323.72
2313.73
2325.71
2321.73
2309.67
2329.74
2317.69
2306.71
2324.71
2313.73
2323.72
2323.72
2309.67
2329.74
2315.71
2315.71
2331.73
2315.71
2315.71
2325.71
2315.71
2320.74
2325.71
2314.72
2324.71
2322.73
2309.67
2329.74
2313.73
2317.69
2325.71
2313.73
2317.69
2329.74
2309.67
2329.74
2325.71
2305.72
2333.73
2313.73
2317.69
2323.72
2315.71
2321.73
2324.71
2308.68
2323.72
2321.73
2309.67
2331.73
2315.71
2307.69
2329.74
2315.71
2316.7
2324.71
2314.72
2322.73
2323.72
2309.67
2329.74
2316.7
2314.72
2331.73
2315.71
2316.7
2330.73
2317.69
2315.71
2329.74
2309.67
2329.74
2316.7
2316.7
2322.73
2316.7
2314.72
2330.73
2307.69
2323.72
2323.72
2309.67
2323.72
2323.72
2313.73
2329.74
2317.69
2317.69
2322.73
2314.72
2317.69
2331.73
2304.74
2325.71
2322.73
2309.67
2329.74
2316.7
2316.7
2323.72
2314.72
2316.7
2331.73
2307.69
2322.73
2323.72
2308.68
2329.74
2317.69
2313.73
2325.71
2315.71
2315.71
2329.74
2309.67
2321.73
2317.69
2307.69
2331.73
2313.73
2317.69
2322.73
2315.71
2314.72
2325.71
2314.72
2316.7
2323.72
2307.69
2323.72
2321.73
2308.68
2324.71
2315.71
2313.73
2324.71
2314.72
2316.7
2324.71
2315.71
2315.71
2321.73
2305.72
2325.71
2316.7
2314.72
2325.71
2315.71
2315.71
2327.75
2311.64
2323.72
2331.73
2307.69
2329.74
2325.71
2311.75
2327.7
2315.71
2323.72
2323.72
2314.72
2324.71
2323.72
2314.72
2330.73
2323.72
2317.69
2323.72
2315.71
2315.71
2329.74
2309.67
2322.73
2324.71
2307.69
2329.74
2317.69
2313.73
2325.71
2315.71
2315.71
2329.74
2315.71
2317.69
2323.72
2315.71
2321.73
2317.69
2315.71
2321.73
2316.7
2314.72
2325.71
2314.72
2316.7
2323.72
2314.72
2324.71
2321.73
2315.71
2325.71
2323.72
2307.69
2329.74
2316.7
2315.71
2332.73
2307.69
2323.72
2323.72
2315.71
2321.73
2316.7
2314.72
2333.73
2313.73
2315.71
2325.71
2315.71
2319.75
2327.7
2305.72
2325.71
2321.73
2309.67
2330.73
2316.7
2315.71
2329.74
2309.67
2321.73
2323.72
2307.69
2324.71
2316.7
2313.73
2325.71
2315.71
2313.73
2325.71
2314.72
2316.7
2331.73
2306.71
2323.72
2322.73
2309.67
2331.73
2313.73
2309.67
2329.74
2315.71
2315.71
2323.72
2309.67
2322.73
2322.73
2307.69
2325.71
2315.71
2314.72
2330.73
2315.71
2317.69
2321.73
2309.67
2321.73
2325.71
2305.72
2323.72
2317.69
2313.73
2325.71
2321.73
2317.69
2323.72
2311.75
2319.67
2323.72
2313.73
2325.71
2321.73
2309.67
2327.75
2317.69
2317.69
2323.72
2315.71
2321.73
2325.71
2313.73
2323.72
2323.72
2309.67
2330.73
2316.7
2315.71
2329.74
2315.71
2316.7
2332.73
2307.69
2323.72
2323.72
2313.73
2325.71
2321.73
2309.67
2329.74
2316.7
2315.71
2332.73
2307.69
2323.72
2323.72
2313.73
2333.73
2315.71
2315.71
2330.73
2316.7
2315.71
2330.73
2314.72
2323.72
2325.71
2313.73
2325.71
2321.73
2309.67
2330.73
2315.71
2314.72
2324.71
2315.71
2316.7
2331.73
2307.69
2331.73
2315.71
2311.75
2327.7
2315.71
2314.72
2332.73
2307.69
2321.73
2323.72
2315.71
2325.71
2321.73
2309.67
2330.73
2322.73
2309.67
2330.73
2316.7
2315.71
2329.74
2309.67
2323.72
2323.72
2315.71
2329.74
2325.71
2307.69
2331.73
2315.71
2315.71
2329.74
2309.67
2322.73
2324.71
2315.71
2321.73
2316.7
2316.7
2323.72
2315.71
2315.71
2329.74
2315.71
2323.72
2324.71
2314.72
2323.72
2317.69
2314.72
2331.73
2316.7
2323.72
2323.72
2315.71
2321.73
2325.71
2315.71
2323.72
2321.73
