rpm
0.0
0.0
0.0
0.0
139.93
0.0
132.98
0.0
136.86
105.93
209.5
105.93
208.33
209.5
210.67
209.5
309.07
213.07
312.5
307.38
407.61
403.23
310.77
496.03
418.99
407.61
504.03
506.76
504.03
595.24
589.01
509.51
683.59
595.24
687.17
687.17
690.79
698.14
765.31
769.23
781.25
769.23
874.35
761.42
860.97
942.21
852.27
942.21
946.97
1041.67
959.3
1016.01
1066.35
1022.73
1041.67
1113.01
1118.12
1107.95
1187.78
1198.63
1171.88
1193.18
1187.78
1261.21
1250.0
1339.29
1261.21
1321.59
1416.67
1327.43
1391.92
1391.92
1391.92
1467.39
1368.03
1486.78
1515.96
1473.8
1522.44
1535.56
1528.97
1548.91
1582.28
1588.98
1654.41
1588.98
1661.39
1654.41
1654.41
1718.75
1725.94
1647.49
1733.19
1789.42
1697.53
1774.69
1782.02
1796.88
1782.02
1767.42
1774.69
1774.69
1821.86
1814.52
1890.12
1807.23
1814.52
1882.53
1821.86
1875.0
1897.77
1890.12
1882.53
1882.53
1890.12
1942.23
1882.53
1934.52
1942.23
1942.23
1942.23
1993.11
1926.88
2016.93
1919.29
1993.11
1985.29
2000.99
1919.29
1993.11
1985.29
1993.11
1934.52
1993.11
1993.11
1993.11
1985.29
1942.23
1985.29
2000.99
1993.11
1985.29
1993.11
1985.29
1993.11
1993.11
1985.29
2000.99
1993.11
2066.93
1969.84
2000.99
1993.11
2042.8
2000.99
2000.99
2000.99
2000.99
2008.93
2000.99
1950.0
2008.93
1942.23
2000.99
2016.93
1919.29
1950.0
1950.0
1950.0
1950.0
1942.23
1942.23
1993.11
1957.83
1942.23
1860.12
1934.52
1934.52
1934.52
1926.88
1926.88
1926.88
1867.53
1926.88
1926.88
1875.0
1890.12
1875.0
1890.12
1882.53
1829.27
1882.53
1844.26
1836.73
1774.69
1836.73
1851.85
1760.2
1774.69
1774.69
1782.02
1782.02
1725.94
1774.69
1767.42
1711.62
1774.69
1711.62
1718.75
1718.75
1661.39
1711.62
1711.62
1647.49
1733.19
1633.82
1640.63
1647.49
1654.41
1647.49
1582.28
1654.41
1582.28
1588.98
1588.98
1623.38
1490.59
1616.38
1490.59
1515.96
1522.44
1454.74
1515.96
1454.74
1522.44
1454.74
1404.19
1454.74
1454.74
1385.87
1442.31
1373.92
1391.92
1379.87
1373.92
1379.87
1339.29
1321.59
1321.59
1398.03
1238.99
1321.59
1321.59
1250.0
1345.29
1255.58
1238.99
1250.0
1187.78
1250.0
1272.62
1161.5
1177.13
1255.58
1177.13
1171.88
1177.13
1171.88
1097.97
1177.13
1097.97
1107.95
1182.43
1073.79
1083.33
1078.54
1097.97
1022.73
1088.17
1022.73
