Unnamed: 0.1,Unnamed: 0,tensao,tempo
1904,1904,81.21,1.3058984910836762
1905,1905,85.25,1.3065843621399176
1906,1906,89.26,1.307270233196159
1907,1907,93.34,1.3079561042524004
1908,1908,97.54,1.3086419753086418
1909,1909,101.61,1.3093278463648832
1910,1910,106.05,1.3100137174211248
1911,1911,110.46,1.3106995884773662
1912,1912,114.8,1.3113854595336076
1913,1913,119.16,1.312071330589849
1914,1914,123.48,1.3127572016460904
1915,1915,127.75,1.3134430727023318
1916,1916,131.95,1.3141289437585733
1917,1917,136.09,1.3148148148148147
1918,1918,140.11,1.315500685871056
1919,1919,144.16,1.3161865569272975
1920,1920,148.07,1.316872427983539
1921,1921,151.92,1.3175582990397805
1922,1922,155.65,1.318244170096022
1923,1923,159.31,1.3189300411522633
1924,1924,162.91,1.3196159122085047
1925,1925,166.26,1.3203017832647461
1926,1926,169.55,1.3209876543209875
1927,1927,172.76,1.321673525377229
1928,1928,175.71,1.3223593964334703
1929,1929,178.6,1.3230452674897117
1930,1930,181.31,1.3237311385459534
1931,1931,183.85,1.3244170096021948
1932,1932,186.21,1.3251028806584362
1933,1933,188.44,1.3257887517146776
1934,1934,190.51,1.326474622770919
1935,1935,192.32,1.3271604938271604
1936,1936,193.99,1.3278463648834018
1937,1937,195.45,1.3285322359396432
1938,1938,196.71,1.3292181069958846
1939,1939,197.77,1.329903978052126
1940,1940,198.63,1.3305898491083676
1941,1941,199.29,1.331275720164609
1942,1942,199.73,1.3319615912208504
1943,1943,199.96,1.3326474622770919
1944,1944,199.98,1.3333333333333333
1945,1945,199.78,1.3340192043895747
1946,1946,199.37,1.334705075445816
1947,1947,198.71,1.3353909465020575
1948,1948,197.84,1.3360768175582989
1949,1949,196.78,1.3367626886145403
1950,1950,195.48,1.3374485596707817
1951,1951,193.96,1.3381344307270233
1952,1952,192.23,1.3388203017832647
1953,1953,190.31,1.3395061728395061
1954,1954,188.16,1.3401920438957475
1955,1955,185.78,1.340877914951989
1956,1956,183.24,1.3415637860082303
1957,1957,180.52,1.3422496570644717
1958,1958,177.58,1.3429355281207132
1959,1959,174.51,1.3436213991769546
1960,1960,171.21,1.344307270233196
1961,1961,167.77,1.3449931412894376
1962,1962,164.17,1.345679012345679
1963,1963,160.41,1.3463648834019204
1964,1964,156.52,1.3470507544581618
1965,1965,152.56,1.3477366255144032
1966,1966,148.44,1.3484224965706446
1967,1967,144.19,1.349108367626886
1968,1968,139.9,1.3497942386831274
1969,1969,135.45,1.3504801097393688
1970,1970,130.93,1.3511659807956102
1971,1971,126.35,1.3518518518518519
1972,1972,121.74,1.3525377229080933
1973,1973,117.03,1.3532235939643347
1974,1974,112.38,1.353909465020576
1975,1975,107.56,1.3545953360768175
1976,1976,102.71,1.3552812071330589
1977,1977,97.86,1.3559670781893003
1978,1978,93.54,1.3566529492455417
1979,1979,89.04,1.357338820301783
1980,1980,84.85,1.3580246913580245
1981,1981,80.6,1.358710562414266
1982,1982,76.25,1.3593964334705075
1983,1983,72.1,1.360082304526749
1984,1984,68.02,1.3607681755829903
1985,1985,63.98,1.3614540466392318
1986,1986,60.08,1.3621399176954732
1987,1987,56.2,1.3628257887517146
1988,1988,52.31,1.363511659807956
1989,1989,48.64,1.3641975308641974
1990,1990,44.98,1.3648834019204388
1991,1991,41.47,1.3655692729766802
1992,1992,38.04,1.3662551440329218
1993,1993,34.8,1.3669410150891632
1994,1994,31.58,1.3676268861454046
1995,1995,28.58,1.368312757201646
1996,1996,25.66,1.3689986282578874
1997,1997,22.87,1.3696844993141288
1998,1998,20.24,1.3703703703703702
1999,1999,17.73,1.3710562414266116
2000,2000,15.35,1.371742112482853
2001,2001,13.21,1.3724279835390945
2002,2002,11.12,1.373113854595336
2003,2003,9.27,1.3737997256515775
2004,2004,7.76,1.374485596707819
2005,2005,6.41,1.3751714677640603
2006,2006,5.19,1.3758573388203017
2007,2007,4.09,1.376543209876543
2008,2008,3.14,1.3772290809327845
2009,2009,2.29,1.377914951989026
2010,2010,1.58,1.3786008230452673
2011,2011,1.0,1.3792866941015087
2012,2012,0.55,1.3799725651577504
2013,2013,0.24,1.3806584362139918
2014,2014,0.05,1.3813443072702332
2015,2015,0.0,1.3820301783264746
2016,2016,0.08,1.382716049382716
2017,2017,0.29,1.3834019204389574
2018,2018,0.64,1.3840877914951988
2019,2019,1.12,1.3847736625514402
2020,2020,1.74,1.3854595336076816
2021,2021,2.49,1.386145404663923
2022,2022,3.35,1.3868312757201644
2023,2023,4.35,1.387517146776406
2024,2024,5.46,1.3882030178326474
2025,2025,6.71,1.3888888888888888
2026,2026,8.1,1.3895747599451302
2027,2027,9.58,1.3902606310013716
2028,2028,11.2,1.390946502057613
2029,2029,13.14,1.3916323731138545
2030,2030,15.31,1.3923182441700959
2031,2031,17.6,1.3930041152263373
2032,2032,19.99,1.3936899862825787
2033,2033,22.53,1.3943758573388203
2034,2034,25.21,1.3950617283950617
2035,2035,28.0,1.3957475994513031
2036,2036,30.89,1.3964334705075445
2037,2037,33.91,1.397119341563786
2038,2038,37.07,1.3978052126200273
2039,2039,40.27,1.3984910836762687
2040,2040,43.6,1.3991769547325101
2041,2041,47.03,1.3998628257887515
2042,2042,50.55,1.400548696844993
2043,2043,54.11,1.4012345679012346
2044,2044,57.76,1.401920438957476
2045,2045,61.51,1.4026063100137174
2046,2046,65.28,1.4032921810699588
2047,2047,69.12,1.4039780521262002
2048,2048,73.0,1.4046639231824416
2049,2049,76.91,1.405349794238683
2050,2050,80.94,1.4060356652949244
2051,2051,84.9,1.4067215363511658
2052,2052,88.94,1.4074074074074072
2053,2053,92.99,1.4080932784636486
2054,2054,97.06,1.4087791495198903
2055,2055,101.13,1.4094650205761317
2056,2056,105.55,1.410150891632373
2057,2057,110.01,1.4108367626886145
2058,2058,114.38,1.4115226337448559
2059,2059,118.76,1.4122085048010973
2060,2060,123.01,1.4128943758573387
2061,2061,127.27,1.41358024691358
2062,2062,131.59,1.4142661179698215
2063,2063,135.64,1.414951989026063
2064,2064,139.74,1.4156378600823045
2065,2065,143.78,1.416323731138546
2066,2066,147.71,1.4170096021947873
2067,2067,151.53,1.4176954732510287
2068,2068,155.31,1.4183813443072701
2069,2069,158.96,1.4190672153635115
2070,2070,162.51,1.419753086419753
2071,2071,165.94,1.4204389574759944
2072,2072,169.24,1.4211248285322358
2073,2073,172.41,1.4218106995884772
2074,2074,175.44,1.4224965706447188
2075,2075,178.36,1.4231824417009602
2076,2076,181.05,1.4238683127572016
2077,2077,183.57,1.424554183813443
2078,2078,185.96,1.4252400548696844
2079,2079,188.21,1.4259259259259258
2080,2080,190.27,1.4266117969821672
2081,2081,192.13,1.4272976680384086
2082,2082,193.84,1.42798353909465
2083,2083,195.28,1.4286694101508914
2084,2084,196.57,1.4293552812071328
2085,2085,197.67,1.4300411522633745
2086,2086,198.53,1.4307270233196159
2087,2087,199.21,1.4314128943758573
2088,2088,199.69,1.4320987654320987
2089,2089,199.95,1.43278463648834
2090,2090,199.99,1.4334705075445815
2091,2091,199.82,1.434156378600823
2092,2092,199.43,1.4348422496570643
2093,2093,198.8,1.4355281207133057
2094,2094,197.98,1.4362139917695471
2095,2095,196.91,1.4368998628257887
2096,2096,195.63,1.4375857338820301
2097,2097,194.15,1.4382716049382716
2098,2098,192.44,1.438957475994513
2099,2099,190.51,1.4396433470507544
2100,2100,188.36,1.4403292181069958
2101,2101,186.05,1.4410150891632372
2102,2102,183.56,1.4417009602194786
2103,2103,180.81,1.44238683127572
2104,2104,177.89,1.4430727023319614
2105,2105,174.83,1.443758573388203
2106,2106,171.59,1.4444444444444444
2107,2107,168.16,1.4451303155006858
2108,2108,164.55,1.4458161865569272
2109,2109,160.85,1.4465020576131686
2110,2110,156.97,1.44718792866941
2111,2111,152.9,1.4478737997256514
2112,2112,148.77,1.4485596707818928
2113,2113,144.57,1.4492455418381343
2114,2114,140.24,1.4499314128943757
2115,2115,135.83,1.4506172839506173
2116,2116,131.28,1.4513031550068587
2117,2117,126.76,1.4519890260631
2118,2118,122.03,1.4526748971193415
2119,2119,117.48,1.453360768175583
2120,2120,112.66,1.4540466392318243
2121,2121,107.88,1.4547325102880657
2122,2122,103.09,1.4554183813443071
2123,2123,98.37,1.4561042524005485
2124,2124,93.85,1.45679012345679
2125,2125,89.54,1.4574759945130313
2126,2126,85.13,1.458161865569273
2127,2127,80.82,1.4588477366255144
2128,2128,76.62,1.4595336076817558
2129,2129,72.44,1.4602194787379972
2130,2130,68.31,1.4609053497942386
2131,2131,64.26,1.46159122085048
2132,2132,60.28,1.4622770919067214
2133,2133,56.36,1.4629629629629628
2134,2134,52.64,1.4636488340192042
2135,2135,48.9,1.4643347050754456
2136,2136,45.3,1.4650205761316872
2137,2137,41.69,1.4657064471879286
2138,2138,38.31,1.46639231824417
2139,2139,34.91,1.4670781893004115
2140,2140,31.73,1.4677640603566529
2141,2141,28.65,1.4684499314128943
2142,2142,25.76,1.4691358024691357
2143,2143,22.98,1.469821673525377
2144,2144,20.33,1.4705075445816185
2145,2145,17.78,1.4711934156378599
2146,2146,15.51,1.4718792866941015
2147,2147,13.28,1.472565157750343
2148,2148,11.23,1.4732510288065843
2149,2149,9.36,1.4739368998628257
2150,2150,7.83,1.4746227709190671
2151,2151,6.48,1.4753086419753085
2152,2152,5.23,1.47599451303155
2153,2153,4.14,1.4766803840877913
2154,2154,3.15,1.4773662551440327
2155,2155,2.3,1.4780521262002742
2156,2156,1.59,1.4787379972565156
2157,2157,1.01,1.4794238683127572
2158,2158,0.56,1.4801097393689986
2159,2159,0.24,1.48079561042524
2160,2160,0.06,1.4814814814814814
2161,2161,0.0,1.4821673525377228
2162,2162,0.08,1.4828532235939642
2163,2163,0.29,1.4835390946502056
2164,2164,0.64,1.484224965706447
2165,2165,1.1,1.4849108367626884
2166,2166,1.73,1.4855967078189298
2167,2167,2.47,1.4862825788751715
2168,2168,3.35,1.4869684499314129
2169,2169,4.37,1.4876543209876543
2170,2170,5.49,1.4883401920438957
2171,2171,6.74,1.489026063100137
2172,2172,8.11,1.4897119341563785
2173,2173,9.61,1.4903978052126199
2174,2174,11.22,1.4910836762688613
2175,2175,13.19,1.4917695473251027
2176,2176,15.37,1.492455418381344
2177,2177,17.63,1.4931412894375857
2178,2178,20.05,1.4938271604938271
2179,2179,22.58,1.4945130315500685
2180,2180,25.24,1.49519890260631
2181,2181,28.06,1.4958847736625513
2182,2182,30.91,1.4965706447187928
2183,2183,33.98,1.4972565157750342
2184,2184,37.13,1.4979423868312756
2185,2185,40.35,1.498628257887517
2186,2186,43.73,1.4993141289437584
2187,2187,47.16,1.5
2188,2188,50.71,1.5006858710562414
2189,2189,54.29,1.5013717421124828
2190,2190,57.92,1.5020576131687242
2191,2191,61.6,1.5027434842249656
2192,2192,65.39,1.503429355281207
2193,2193,69.19,1.5041152263374484
2194,2194,73.07,1.5048010973936898
2195,2195,77.01,1.5054869684499312
2196,2196,80.92,1.5061728395061726
2197,2197,84.93,1.506858710562414
2198,2198,88.96,1.5075445816186557
2199,2199,92.99,1.508230452674897
2200,2200,97.16,1.5089163237311385
2201,2201,101.28,1.50960219478738
2202,2202,105.63,1.5102880658436213
2203,2203,110.06,1.5109739368998627
2204,2204,114.45,1.511659807956104
2205,2205,118.76,1.5123456790123455
2206,2206,123.09,1.513031550068587
2207,2207,127.3,1.5137174211248283
2208,2208,131.57,1.51440329218107
2209,2209,135.71,1.5150891632373114
2210,2210,139.81,1.5157750342935528
2211,2211,143.85,1.5164609053497942
2212,2212,147.73,1.5171467764060356
2213,2213,151.59,1.517832647462277
2214,2214,155.33,1.5185185185185184
2215,2215,159.02,1.5192043895747598
2216,2216,162.55,1.5198902606310012
2217,2217,166.02,1.5205761316872426
2218,2218,169.22,1.5212620027434842
2219,2219,172.43,1.5219478737997256
2220,2220,175.49,1.522633744855967
2221,2221,178.33,1.5233196159122084
2222,2222,181.06,1.5240054869684498
2223,2223,183.62,1.5246913580246912
2224,2224,185.96,1.5253772290809327
2225,2225,188.22,1.526063100137174
2226,2226,190.27,1.5267489711934155
2227,2227,192.17,1.5274348422496569
2228,2228,193.81,1.5281207133058983
2229,2229,195.31,1.52880658436214
2230,2230,196.62,1.5294924554183813
2231,2231,197.67,1.5301783264746227
2232,2232,198.57,1.5308641975308641
2233,2233,199.23,1.5315500685871055
2234,2234,199.7,1.532235939643347
2235,2235,199.95,1.5329218106995883
2236,2236,199.99,1.5336076817558297
2237,2237,199.81,1.5342935528120711
2238,2238,199.4,1.5349794238683125
2239,2239,198.78,1.5356652949245542
2240,2240,197.93,1.5363511659807956
2241,2241,196.86,1.537037037037037
2242,2242,195.61,1.5377229080932784
2243,2243,194.1,1.5384087791495198
2244,2244,192.39,1.5390946502057612
2245,2245,190.47,1.5397805212620026
2246,2246,188.35,1.540466392318244
2247,2247,186.01,1.5411522633744854
2248,2248,183.52,1.5418381344307268
2249,2249,180.77,1.5425240054869684
2250,2250,177.91,1.5432098765432098
2251,2251,174.81,1.5438957475994513
2252,2252,171.54,1.5445816186556927
2253,2253,168.14,1.545267489711934
2254,2254,164.57,1.5459533607681755
2255,2255,160.85,1.5466392318244169
2256,2256,156.97,1.5473251028806583
2257,2257,152.99,1.5480109739368997
2258,2258,148.86,1.548696844993141
2259,2259,144.66,1.5493827160493827
2260,2260,140.34,1.5500685871056241
2261,2261,135.95,1.5507544581618655
2262,2262,131.36,1.551440329218107
2263,2263,126.79,1.5521262002743483
2264,2264,122.16,1.5528120713305897
2265,2265,117.5,1.5534979423868311
2266,2266,112.78,1.5541838134430725
2267,2267,107.93,1.554869684499314
2268,2268,103.12,1.5555555555555554
2269,2269,98.34,1.5562414266117968
2270,2270,93.82,1.5569272976680384
2271,2271,89.41,1.5576131687242798
2272,2272,85.13,1.5582990397805212
2273,2273,80.84,1.5589849108367626
2274,2274,76.67,1.559670781893004
2275,2275,72.37,1.5603566529492454
2276,2276,68.38,1.5610425240054868
2277,2277,64.33,1.5617283950617282
2278,2278,60.19,1.5624142661179696
2279,2279,56.4,1.563100137174211
2280,2280,52.57,1.5637860082304527
2281,2281,48.79,1.564471879286694
2282,2282,45.23,1.5651577503429355
2283,2283,41.63,1.5658436213991769
2284,2284,38.19,1.5665294924554183
2285,2285,34.89,1.5672153635116597
2286,2286,31.71,1.567901234567901
2287,2287,28.6,1.5685871056241425
2288,2288,25.72,1.569272976680384
2289,2289,22.93,1.5699588477366253
2290,2290,20.25,1.570644718792867
2291,2291,17.76,1.5713305898491083
2292,2292,15.46,1.5720164609053497
2293,2293,13.26,1.5727023319615911
2294,2294,11.17,1.5733882030178326
2295,2295,9.33,1.574074074074074
2296,2296,7.81,1.5747599451303154
2297,2297,6.45,1.5754458161865568
2298,2298,5.22,1.5761316872427982
2299,2299,4.1,1.5768175582990396
2300,2300,3.13,1.577503429355281
2301,2301,2.29,1.5781893004115226
2302,2302,1.58,1.578875171467764
2303,2303,1.0,1.5795610425240054
2304,2304,0.54,1.5802469135802468
2305,2305,0.23,1.5809327846364882
2306,2306,0.05,1.5816186556927296
2307,2307,0.0,1.582304526748971
2308,2308,0.08,1.5829903978052124
2309,2309,0.29,1.5836762688614539
2310,2310,0.63,1.5843621399176953
2311,2311,1.13,1.5850480109739369
2312,2312,1.75,1.5857338820301783
2313,2313,2.51,1.5864197530864197
2314,2314,3.38,1.587105624142661
2315,2315,4.37,1.5877914951989025
2316,2316,5.54,1.588477366255144
2317,2317,6.81,1.5891632373113853
2318,2318,8.19,1.5898491083676267
2319,2319,9.69,1.5905349794238681
2320,2320,11.31,1.5912208504801095
2321,2321,13.29,1.5919067215363512
2322,2322,15.45,1.5925925925925926
2323,2323,17.75,1.593278463648834
2324,2324,20.16,1.5939643347050754
2325,2325,22.71,1.5946502057613168
2326,2326,25.41,1.5953360768175582
2327,2327,28.21,1.5960219478737996
2328,2328,31.16,1.596707818930041
2329,2329,34.23,1.5973936899862824
2330,2330,37.39,1.5980795610425238
2331,2331,40.61,1.5987654320987652
2332,2332,44.0,1.5994513031550068
2333,2333,47.38,1.6001371742112482
2334,2334,50.92,1.6008230452674896
2335,2335,54.51,1.601508916323731
2336,2336,58.11,1.6021947873799725
2337,2337,61.91,1.6028806584362139
2338,2338,65.7,1.6035665294924553
2339,2339,69.48,1.6042524005486967
2340,2340,73.36,1.604938271604938
2341,2341,77.28,1.6056241426611795
2342,2342,81.24,1.606310013717421
2343,2343,85.28,1.6069958847736625
2344,2344,89.31,1.607681755829904
2345,2345,93.42,1.6083676268861453
2346,2346,97.54,1.6090534979423867
2347,2347,101.61,1.6097393689986281
2348,2348,106.1,1.6104252400548695
2349,2349,110.56,1.611111111111111
2350,2350,114.9,1.6117969821673523
2351,2351,119.23,1.6124828532235937
2352,2352,123.55,1.6131687242798354
2353,2353,127.83,1.6138545953360768
2354,2354,132.02,1.6145404663923182
2355,2355,136.13,1.6152263374485596
2356,2356,140.25,1.615912208504801
2357,2357,144.25,1.6165980795610424
2358,2358,148.2,1.6172839506172838
2359,2359,151.98,1.6179698216735252
2360,2360,155.73,1.6186556927297666
2361,2361,159.41,1.619341563786008
2362,2362,162.96,1.6200274348422496
2363,2363,166.34,1.620713305898491
2364,2364,169.65,1.6213991769547325
2365,2365,172.85,1.6220850480109739
2366,2366,175.77,1.6227709190672153
2367,2367,178.66,1.6234567901234567
2368,2368,181.37,1.624142661179698
2369,2369,183.86,1.6248285322359395
2370,2370,186.24,1.6255144032921809
2371,2371,188.45,1.6262002743484223
2372,2372,190.54,1.6268861454046637
2373,2373,192.34,1.6275720164609053
2374,2374,194.0,1.6282578875171467
2375,2375,195.43,1.6289437585733881
2376,2376,196.7,1.6296296296296295
2377,2377,197.76,1.630315500685871
2378,2378,198.64,1.6310013717421123
2379,2379,199.29,1.6316872427983538
2380,2380,199.72,1.6323731138545952
2381,2381,199.96,1.6330589849108366
2382,2382,199.98,1.633744855967078
2383,2383,199.79,1.6344307270233196
2384,2384,199.37,1.635116598079561
2385,2385,198.72,1.6358024691358024
2386,2386,197.85,1.6364883401920438
2387,2387,196.8,1.6371742112482852
2388,2388,195.46,1.6378600823045266
2389,2389,193.99,1.638545953360768
2390,2390,192.26,1.6392318244170094
2391,2391,190.29,1.6399176954732508
2392,2392,188.15,1.6406035665294922
2393,2393,185.75,1.6412894375857339
2394,2394,183.19,1.6419753086419753
2395,2395,180.49,1.6426611796982167
2396,2396,177.55,1.643347050754458
2397,2397,174.43,1.6440329218106995
2398,2398,171.14,1.644718792866941
2399,2399,167.74,1.6454046639231823
2400,2400,164.07,1.6460905349794237
2401,2401,160.39,1.646776406035665
2402,2402,156.54,1.6474622770919065
2403,2403,152.45,1.648148148148148
2404,2404,148.31,1.6488340192043895
2405,2405,144.05,1.649519890260631
2406,2406,139.76,1.6502057613168724
2407,2407,135.33,1.6508916323731138
2408,2408,130.78,1.6515775034293552
2409,2409,126.21,1.6522633744855966
2410,2410,121.52,1.652949245541838
2411,2411,116.81,1.6536351165980794
2412,2412,112.08,1.6543209876543208
2413,2413,107.41,1.6550068587105622
2414,2414,102.54,1.6556927297668038
2415,2415,97.71,1.6563786008230452
2416,2416,93.22,1.6570644718792866
2417,2417,88.81,1.657750342935528
2418,2418,84.53,1.6584362139917694
2419,2419,80.2,1.6591220850480108
2420,2420,75.98,1.6598079561042522
2421,2421,71.98,1.6604938271604937
2422,2422,67.86,1.661179698216735
2423,2423,63.75,1.6618655692729765
2424,2424,59.78,1.662551440329218
2425,2425,55.9,1.6632373113854595
2426,2426,52.07,1.663923182441701
2427,2427,48.47,1.6646090534979423
2428,2428,44.88,1.6652949245541837
2429,2429,41.28,1.6659807956104251
2430,2430,37.94,1.6666666666666665
2431,2431,34.61,1.667352537722908
2432,2432,31.38,1.6680384087791493
2433,2433,28.39,1.6687242798353907
2434,2434,25.46,1.6694101508916324
2435,2435,22.68,1.6700960219478738
2436,2436,20.07,1.6707818930041152
2437,2437,17.59,1.6714677640603566
2438,2438,15.23,1.672153635116598
2439,2439,13.09,1.6728395061728394
2440,2440,11.07,1.6735253772290808
2441,2441,9.22,1.6742112482853222
2442,2442,7.71,1.6748971193415636
2443,2443,6.36,1.675582990397805
2444,2444,5.15,1.6762688614540464
2445,2445,4.03,1.676954732510288
2446,2446,3.09,1.6776406035665294
2447,2447,2.26,1.6783264746227708
2448,2448,1.56,1.6790123456790123
2449,2449,0.98,1.6796982167352537
2450,2450,0.55,1.680384087791495
2451,2451,0.23,1.6810699588477365
2452,2452,0.05,1.6817558299039779
2453,2453,0.0,1.6824417009602193
2454,2454,0.09,1.6831275720164607
2455,2455,0.31,1.6838134430727023
2456,2456,0.66,1.6844993141289437
2457,2457,1.16,1.6851851851851851
2458,2458,1.78,1.6858710562414265
2459,2459,2.53,1.686556927297668
2460,2460,3.4,1.6872427983539093
2461,2461,4.4,1.6879286694101507
2462,2462,5.52,1.6886145404663921
2463,2463,6.8,1.6893004115226335
2464,2464,8.16,1.689986282578875
2465,2465,9.65,1.6906721536351166
2466,2466,11.27,1.691358024691358
2467,2467,13.26,1.6920438957475994
2468,2468,15.41,1.6927297668038408
2469,2469,17.7,1.6934156378600822
2470,2470,20.1,1.6941015089163236
2471,2471,22.66,1.694787379972565
2472,2472,25.34,1.6954732510288064
2473,2473,28.13,1.6961591220850478
2474,2474,31.09,1.6968449931412892
2475,2475,34.06,1.6975308641975306
2476,2476,37.19,1.6982167352537723
2477,2477,40.41,1.6989026063100137
2478,2478,43.77,1.699588477366255
2479,2479,47.18,1.7002743484224965
2480,2480,50.75,1.7009602194787379
2481,2481,54.31,1.7016460905349793
2482,2482,57.95,1.7023319615912207
2483,2483,61.72,1.703017832647462
2484,2484,65.47,1.7037037037037035
2485,2485,69.31,1.704389574759945
2486,2486,73.17,1.7050754458161865
2487,2487,77.13,1.705761316872428
2488,2488,81.19,1.7064471879286693
2489,2489,85.15,1.7071330589849107
2490,2490,89.21,1.7078189300411522
2491,2491,93.29,1.7085048010973936
2492,2492,97.46,1.709190672153635
2493,2493,101.58,1.7098765432098764
2494,2494,106.0,1.7105624142661178
2495,2495,110.36,1.7112482853223592
2496,2496,114.77,1.7119341563786008
2497,2497,119.23,1.7126200274348422
2498,2498,123.48,1.7133058984910836
2499,2499,127.73,1.713991769547325
2500,2500,132.05,1.7146776406035664
2501,2501,136.06,1.7153635116598078
2502,2502,140.13,1.7160493827160492
2503,2503,144.19,1.7167352537722906
2504,2504,148.11,1.717421124828532
2505,2505,152.0,1.7181069958847734
2506,2506,155.69,1.718792866941015
2507,2507,159.37,1.7194787379972565
2508,2508,162.89,1.7201646090534979
2509,2509,166.34,1.7208504801097393
2510,2510,169.65,1.7215363511659807
2511,2511,172.79,1.722222222222222
2512,2512,175.79,1.7229080932784635
2513,2513,178.69,1.723593964334705
2514,2514,181.36,1.7242798353909463
2515,2515,183.9,1.7249657064471877
2516,2516,186.28,1.7256515775034291
2517,2517,188.51,1.7263374485596708
2518,2518,190.54,1.7270233196159122
2519,2519,192.36,1.7277091906721536
2520,2520,194.05,1.728395061728395
2521,2521,195.47,1.7290809327846364
2522,2522,196.74,1.7297668038408778
2523,2523,197.8,1.7304526748971192
2524,2524,198.65,1.7311385459533606
2525,2525,199.29,1.731824417009602
2526,2526,199.73,1.7325102880658434
2527,2527,199.96,1.733196159122085
2528,2528,199.98,1.7338820301783264
2529,2529,199.78,1.7345679012345678
2530,2530,199.36,1.7352537722908092
2531,2531,198.7,1.7359396433470506
2532,2532,197.86,1.736625514403292
2533,2533,196.77,1.7373113854595335
2534,2534,195.49,1.7379972565157749
2535,2535,193.98,1.7386831275720163
2536,2536,192.26,1.7393689986282577
2537,2537,190.32,1.7400548696844993
2538,2538,188.15,1.7407407407407407
2539,2539,185.8,1.741426611796982
2540,2540,183.27,1.7421124828532235
2541,2541,180.53,1.742798353909465
2542,2542,177.59,1.7434842249657063
2543,2543,174.54,1.7441700960219477
2544,2544,171.24,1.7448559670781891
2545,2545,167.79,1.7455418381344305
2546,2546,164.19,1.746227709190672
2547,2547,160.47,1.7469135802469133
2548,2548,156.56,1.747599451303155
2549,2549,152.52,1.7482853223593964
2550,2550,148.33,1.7489711934156378
2551,2551,144.1,1.7496570644718792
2552,2552,139.74,1.7503429355281206
2553,2553,135.31,1.751028806584362
2554,2554,130.71,1.7517146776406034
2555,2555,126.13,1.7524005486968448
2556,2556,121.45,1.7530864197530862
2557,2557,116.71,1.7537722908093276
2558,2558,111.96,1.7544581618655692
2559,2559,107.21,1.7551440329218106
2560,2560,102.36,1.755829903978052
2561,2561,97.44,1.7565157750342935
2562,2562,92.97,1.7572016460905349
2563,2563,88.69,1.7578875171467763
2564,2564,84.41,1.7585733882030177
2565,2565,80.0,1.759259259259259
2566,2566,75.93,1.7599451303155005
2567,2567,71.71,1.7606310013717419
2568,2568,67.57,1.7613168724279835
2569,2569,63.56,1.762002743484225
2570,2570,59.55,1.7626886145404663
2571,2571,55.61,1.7633744855967077
2572,2572,51.87,1.7640603566529491
2573,2573,48.17,1.7647462277091905
2574,2574,44.46,1.765432098765432
2575,2575,41.02,1.7661179698216734
2576,2576,37.64,1.7668038408779148
2577,2577,34.36,1.7674897119341562
2578,2578,31.12,1.7681755829903976
2579,2579,28.07,1.7688614540466392
2580,2580,25.17,1.7695473251028806
2581,2581,22.49,1.770233196159122
2582,2582,19.86,1.7709190672153634
2583,2583,17.36,1.7716049382716048
2584,2584,15.1,1.7722908093278462
2585,2585,12.9,1.7729766803840876
2586,2586,10.84,1.773662551440329
2587,2587,9.04,1.7743484224965704
2588,2588,7.57,1.7750342935528118
2589,2589,6.22,1.7757201646090535
2590,2590,5.01,1.7764060356652949
2591,2591,3.94,1.7770919067215363
2592,2592,2.98,1.7777777777777777
2593,2593,2.16,1.778463648834019
2594,2594,1.47,1.7791495198902605
2595,2595,0.91,1.779835390946502
2596,2596,0.48,1.7805212620027433
2597,2597,0.19,1.7812071330589847
2598,2598,0.03,1.781893004115226
2599,2599,0.01,1.7825788751714677
2600,2600,0.12,1.7832647462277091
2601,2601,0.36,1.7839506172839505
2602,2602,0.73,1.784636488340192
2603,2603,1.24,1.7853223593964334
2604,2604,1.88,1.7860082304526748
2605,2605,2.64,1.7866941015089162
2606,2606,3.57,1.7873799725651576
2607,2607,4.6,1.788065843621399
2608,2608,5.74,1.7887517146776404
2609,2609,7.03,1.789437585733882
2610,2610,8.41,1.7901234567901234
2611,2611,9.94,1.7908093278463648
2612,2612,11.56,1.7914951989026062
2613,2613,13.56,1.7921810699588476
2614,2614,15.76,1.792866941015089
2615,2615,18.05,1.7935528120713304
2616,2616,20.46,1.7942386831275718
2617,2617,23.03,1.7949245541838132
2618,2618,25.69,1.7956104252400547
2619,2619,28.53,1.796296296296296
2620,2620,31.49,1.7969821673525377
2621,2621,34.53,1.797668038408779
2622,2622,37.68,1.7983539094650205
2623,2623,40.94,1.799039780521262
2624,2624,44.27,1.7997256515775033
2625,2625,47.76,1.8004115226337447
2626,2626,51.23,1.8010973936899861
2627,2627,54.89,1.8017832647462275
2628,2628,58.52,1.802469135802469
2629,2629,62.21,1.8031550068587103
2630,2630,66.1,1.803840877914952
2631,2631,69.94,1.8045267489711934
2632,2632,73.77,1.8052126200274348
2633,2633,77.74,1.8058984910836762
2634,2634,81.68,1.8065843621399176
2635,2635,85.7,1.807270233196159
2636,2636,89.74,1.8079561042524004
2637,2637,93.85,1.8086419753086418
2638,2638,97.94,1.8093278463648832
2639,2639,102.04,1.8100137174211246
2640,2640,106.33,1.8106995884773662
2641,2641,110.81,1.8113854595336076
2642,2642,115.3,1.812071330589849
2643,2643,119.58,1.8127572016460904
2644,2644,123.87,1.8134430727023318
2645,2645,128.12,1.8141289437585733
2646,2646,132.31,1.8148148148148147
2647,2647,136.51,1.815500685871056
