rpm,amostra_ajustada,tempo
6702.13,3088.4047127108042,1.7056789153075262
7021.28,3043.2725681666566,1.706681076832384
6759.66,2997.704351023078,1.7076832383572413
6991.53,2955.244223009449,1.708685399882099
5405.41,2920.5937428396714,1.7096875614069564
4202.59,2898.031365550731,1.7106897229318139
6550.22,2888.478255448333,1.7116918844566715
6702.13,2888.629076918285,1.712694045981529
6759.66,2893.472599868364,1.7136962075063866
6493.51,2898.927775241358,1.714698369031244
6437.77,2902.443931185273,1.7157005305561017
6465.52,2902.552269055887,1.7167026920809592
6493.51,2898.491254985171,1.7177048536058168
6222.71,2890.0705867023426,1.7187070151306743
6465.52,2877.5351135725796,1.719709176655532
6222.71,2861.430234222834,1.7207113381803893
6195.65,2842.5533081318627,1.7217134997052468
5973.45,2821.798416524061,1.7227156612301044
6195.65,2799.892902951239,1.7237178227549619
5921.05,2777.2941215779942,1.7247199842798195
6195.65,2754.290396675964,1.725722145804677
5844.16,2731.1594927846977,1.7267243073295346
5869.56,2708.223101476598,1.727726468854392
5895.2,2685.7442165412226,1.7287286303792497
5641.59,2663.8308863330167,1.7297307919041072
5921.05,2642.4223209072265,1.7307329534289646
5821.92,2621.401608022747,1.7317351149538223
5543.48,2600.815467692896,1.7327372764786797
5616.74,2580.863284119136,1.7337394380035374
5641.59,2561.679584297697,1.7347415995283948
5429.86,2543.2788408380884,1.7357437610532525
5616.74,2525.6053647271724,1.73674592257811
5381.17,2508.549895209541,1.7377480841029675
5616.74,2492.0105262430307,1.738750245627825
5504.59,2476.0511447555205,1.7397524071526824
5067.57,2461.001929112852,1.74075456867754
5357.14,2447.207616519261,1.7417567302023975
5357.14,2434.6938526604326,1.7427588917272552
5381.17,2423.2773924376825,1.7437610532521126
5136.99,2412.858159726609,1.7447632147769703
5405.41,2403.455489579642,1.7457653763018277
5044.84,2395.1238283266525,1.7467675378266854
5232.56,2387.875068985681,1.7477696993515428
5429.86,2381.65114028692,1.7487718608764002
5067.57,2376.506588582427,1.749774022401258
5044.84,2372.7003945578745,1.7507761839261153
5405.41,2370.4791862669204,1.751778345450973
5000.0,2370.013017506602,1.7527805069758304
5184.33,2371.495524121846,1.753782668500688
5136.99,2375.054558311451,1.7547848300255455
5113.64,2380.6306123152863,1.7557869915504032
5479.45,2388.0336241385226,1.7567891530752606
5090.5,2397.155649479004,1.7577913146001183
5136.99,2408.0539510544586,1.7587934761249757
5429.86,2420.7393070931225,1.7597956376498332
5136.99,2435.0569446435134,1.7607977991746908
5504.59,2450.7759574249017,1.7617999606995483
5405.41,2467.6862085933844,1.762802122224406
5429.86,2485.7164097591567,1.7638042837492633
5405.41,2504.9533533485246,1.764806445274121
5405.41,2525.465752266257,1.7658086067989784
5641.59,2547.13572066645,1.766810768323836
5821.92,2569.7561101756264,1.7678129298486935
5357.14,2593.288863763871,1.768815091373551
5743.24,2617.7971885045476,1.7698172528984086
5973.45,2643.192138291084,1.770819414423266
5666.67,2669.3472938332907,1.7718215759481237
5895.2,2696.2653617334845,1.7728237374729812
5973.45,2723.9471768506983,1.7738258989978388
5973.45,2752.3189412433026,1.7748280605226963
5973.45,2781.264444255661,1.775830222047554
6250.0,2810.575967843268,1.7768323835724114
6108.6,2839.964725116584,1.7778345450972688
6550.22,2869.209916973831,1.7788367066221265
6115.88,2898.3224133448966,1.7798388681469839
6250.0,2927.468748556534,1.7808410296718415
6465.52,2956.6113490489074,1.781843191196699
6702.13,2985.3905999672083,1.7828453527215566
6410.26,3013.4242616356205,1.783847514246414
6702.13,3040.463773282994,1.7848496757712717
6702.13,3066.2800884385833,1.7858518372961292
6673.73,3090.621021682701,1.7868539988209866
6962.03,3113.2554903498803,1.7878561603458443
6788.79,3134.047230747544,1.7888583218707017
6991.53,3153.0522846259314,1.7898604833955594
6875.0,3170.534273463645,1.7908626449204168
6759.66,3186.8382258409515,1.7918648064452745
6991.53,3202.129068501483,1.792866967970132
7187.5,3216.2751749029917,1.7938691294949896
6962.03,3229.090560573015,1.794871291019847
6991.53,3240.515034369982,1.7958734525447047
7187.5,3250.4788907807438,1.796875614069562
7187.5,3258.861797487442,1.7978777755944195
6962.03,3265.6360955559558,1.7988799371192772
7309.32,3270.857181677453,1.7998820986441346
6962.03,3274.561922364431,1.8008842601689923
7247.9,3276.738579614875,1.8018864216938497
7051.28,3277.2973195790337,1.8028885832187074
7217.57,3276.0640853510604,1.8038907447435648
7217.57,3272.85702825749,1.8048929062684225
7247.9,3267.6518684096727,1.80589506779328
6846.47,3260.668600766435,1.8068972293181373
7377.05,3252.213249177184,1.807899390842995
6932.77,3242.570991188978,1.8089015523678524
6991.53,3232.0580189560255,1.80990371389271
6991.53,3220.91239138365,1.8109058754175675
7069.67,3209.1634610850642,1.8119080369424252
7081.54,3196.7770799153345,1.8129101984672826
6702.13,3183.830392364888,1.8139123599921403
6991.53,3170.392673378464,1.8149145215169977
7081.54,3156.3949037097673,1.8159166830418552
6730.77,3141.834480811853,1.8169188445667128
6759.66,3126.8999572528487,1.8179210060915703
6759.66,3111.7304676166696,1.818923167616428
6730.77,3096.2284578407202,1.8199253291412854
6759.66,3080.1200362737336,1.820927490666143
6730.77,3063.0956827199343,1.8219296521910004
6730.77,3044.957238626872,1.822931813715858
6493.51,3025.696837580156,1.8239339752407155
6465.52,3005.3728554241784,1.824936136765573
6788.79,2983.9456707831646,1.8259382982904306
6493.51,2961.448017441343,1.826940459815288
6168.83,2938.22481153083,1.8279426213401457
6550.22,2914.747359600912,1.8289447828650032
6142.24,2891.3580115067957,1.8299469443898608
6222.71,2868.257619242223,1.8309491059147183
6195.65,2845.4654179102413,1.831951267439576
6222.71,2822.8066854641343,1.8329534289644334
6250.0,2800.1104122525094,1.8339555904892908
5818.97,2777.38417804075,1.8349577520141485
6142.24,2754.70930199551,1.835959913539006
5921.05,2732.0718929225095,1.8369620750638636
5921.05,2709.406037178811,1.837964236588721
6053.81,2686.726122778055,1.8389663981135786
5519.48,2664.19204371366,1.839968559638436
6026.79,2642.0326151225004,1.8409707211632937
5543.48,2620.445737650617,1.8419728826881512
5616.74,2599.583821378609,1.8429750442130088
5641.59,2579.456895355671,1.8439772057378663
5666.67,2559.8940423080912,1.8449793672627237
5454.55,2540.702689031944,1.8459815287875814
5592.11,2521.7546476099237,1.8469836903124388
5381.17,2502.9468971575966,1.8479858518372965
5691.96,2484.2397030773495,1.848988013362154
5405.41,2465.8544509875396,1.8499901748870116
4977.88,2448.341094631909,1.850992336411869
5381.17,2432.1856567547484,1.8519944979367267
5479.45,2417.4971231941995,1.852996659461584
5113.64,2404.2992739985098,1.8539988209864415
5113.64,2392.768315963025,1.8550009825112992
5429.86,2383.052851816453,1.8560031440361566
5044.84,2375.2493338975737,1.8570053055610143
5067.57,2369.5034202234947,1.8580074670858717
5136.99,2365.8326969740724,1.8590096286107294
5454.55,2364.0425224851924,1.8600117901355868
5044.84,2364.0472705451234,1.8610139516604445
5022.32,2366.045696645663,1.862016113185302
5136.99,2370.204549861709,1.8630182747101593
5381.17,2376.4204227790583,1.864020436235017
5090.5,2384.5304289769338,1.8650225977598744
5113.64,2394.470031068152,1.866024759284732
5429.86,2406.1214721839615,1.8670269208095895
5136.99,2419.2697967472054,1.8680290823344472
5454.55,2433.7303404222916,1.8690312438593046
5429.86,2449.4411341397335,1.8700334053841623
5136.99,2466.5075088464478,1.8710355669090197
5429.86,2485.0292455845815,1.8720377284338772
5641.59,2504.8836085206813,1.8730398899587348
5479.45,2525.898692741723,1.8740420514835923
5405.41,2548.0656552553028,1.87504421300845
5717.49,2571.3800105477562,1.8760463745333074
5666.67,2595.7098113783527,1.877048536058165
5691.96,2620.918039542122,1.8780506975830225
5691.96,2646.8982270046704,1.8790528591078801
5921.05,2673.46247132083,1.8800550206327376
6000.0,2700.382361779281,1.8810571821575952
5769.23,2727.5508314690055,1.8820593436824526
6168.83,2754.96160554753,1.88306150520731
6026.79,2782.613594875017,1.8840636667321677
6026.79,2810.5190947332626,1.8850658282570252
6195.65,2838.62271068614,1.8860679897818828
6250.0,2866.6826144856323,1.8870701513067403
6333.33,2894.3267511982035,1.888072312831598
6437.77,2921.187231870138,1.8890744743564554
6493.51,2947.0159562144527,1.890076635881313
6437.77,2971.7561502696562,1.8910787974061705
6437.77,2995.459324743115,1.892080958931028
6702.13,3018.110243453245,1.8930831204558856
6788.79,3039.670070280893,1.894085281980743
6437.77,3060.2885143092176,1.8950874435056007
6702.13,3080.212293443021,1.896089605030458
6962.03,3099.5251805883636,1.8970917665553158
6730.77,3118.2575637634673,1.8980939280801732
6673.73,3136.561990001694,1.8990960896050308
