rpm
0.0
0.0
0.0
139.93
0.0
133.93
105.34
104.75
104.75
104.17
207.18
104.75
206.04
207.18
307.38
206.04
208.33
309.07
305.71
299.2
305.71
309.07
407.61
302.42
409.84
403.23
403.23
398.94
504.03
409.84
496.03
501.34
409.84
582.9
498.67
496.03
598.4
496.03
592.11
592.11
585.94
589.01
687.17
595.24
683.59
698.14
579.9
683.59
765.31
676.55
765.31
680.05
769.23
769.23
773.2
761.42
773.2
769.23
769.23
856.6
777.2
856.6
860.97
856.6
860.97
860.97
856.6
852.27
937.5
946.97
852.27
937.5
942.21
942.21
932.84
1031.25
954.86
928.22
1021.04
968.31
1001.21
1041.67
954.86
1092.23
1061.32
1018.1
1032.11
1022.73
1107.95
1102.94
1041.67
1102.94
1102.94
1102.94
1102.94
1166.67
1107.95
1171.88
1113.01
1177.13
1102.94
1171.88
1171.88
1177.13
1171.88
1171.88
1182.43
1244.47
1177.13
1171.88
1244.47
1177.13
1244.47
1250.0
1193.18
1244.47
1250.0
1255.58
1250.0
1255.58
1250.0
1255.58
1261.21
1310.04
1255.58
1310.04
1333.33
1228.17
1368.03
1261.21
1379.87
1250.0
1321.59
1315.79
1385.87
1298.7
1333.33
1368.03
1339.29
1373.92
1339.29
1385.87
1373.92
1327.43
1385.87
1391.92
1385.87
1385.87
1467.39
1404.19
1368.03
1398.03
1398.03
1391.92
1385.87
1448.5
1391.92
1398.03
1467.39
1398.03
1398.03
1461.04
1398.03
1398.03
1467.39
1442.31
1473.8
1379.87
1454.74
1461.04
1404.19
1528.97
1379.87
1528.97
1448.5
1436.17
1454.74
1448.5
1454.74
1555.68
1442.31
1436.17
1515.96
1467.39
1509.53
1454.74
1515.96
1528.97
1454.74
1522.44
1522.44
1535.56
1548.91
1442.31
1582.28
1461.04
1528.97
1515.96
1528.97
1528.97
1522.44
1522.44
1486.78
1528.97
1528.97
1528.97
1515.96
1528.97
1528.97
1528.97
1535.56
1522.44
1528.97
1542.21
1535.56
1522.44
1609.44
1503.16
1522.44
1623.38
1496.85
1528.97
1630.43
1496.85
1555.68
1582.28
1542.21
1575.63
1588.98
1623.38
1582.28
1509.53
1588.98
1588.98
1582.28
1588.98
1588.98
1595.74
1582.28
1582.28
1582.28
1588.98
1623.38
1556.02
1528.97
1588.98
1588.98
1588.98
1588.98
1588.98
1595.74
1588.98
1588.98
1588.98
1582.28
1588.98
1595.74
1588.98
1654.41
1588.98
1595.74
1588.98
1602.56
1654.41
1588.98
1588.98
1661.39
1588.98
1675.53
1575.63
1654.41
1588.98
1661.39
1668.43
1575.63
1654.41
1602.56
1654.41
1595.74
1654.41
1668.43
1582.28
1654.41
1595.74
1675.53
1575.63
