rpm,amostra_ajustada,tempo
0.0,52.73353764062277,0.0
0.0,57.6129477098702,0.0008389261744966443
0.0,62.56254130390013,0.0016778523489932886
140.98,67.58109581711547,0.0025167785234899327
0.0,72.66734337202884,0.003355704697986577
134.89,77.81997755246101,0.0041946308724832215
0.0,83.03765186951114,0.0050335570469798654
136.86,88.31897428694671,0.00587248322147651
105.93,93.66250508626878,0.006711409395973154
207.18,99.06676270739818,0.007550335570469798
105.93,104.53023334026976,0.008389261744966443
207.18,110.05137449520703,0.009228187919463088
206.04,115.62861443197816,0.010067114093959731
210.67,121.26035525188514,0.010906040268456376
208.33,126.94497619367105,0.01174496644295302
204.92,132.68083126112495,0.012583892617449664
304.05,138.46624616150507,0.013422818791946308
211.86,144.2995205003243,0.014261744966442953
307.38,150.17893066450583,0.015100671140939596
307.38,156.10273033046838,0.015939597315436243
407.61,162.06915599263618,0.016778523489932886
304.05,168.07643756593382,0.01761744966442953
407.61,174.1228033415792,0.018456375838926176
398.94,180.2064792962251,0.01929530201342282
418.99,186.32569136286875,0.020134228187919462
401.07,192.47866845224377,0.02097315436241611
409.84,198.66364001174514,0.02181208053691275
504.03,204.8788326316175,0.022651006711409395
407.61,211.122471863227,0.02348993288590604
490.84,217.39278396661965,0.024328859060402684
501.34,223.68799402184013,0.025167785234899327
595.24,230.00632940557287,0.026006711409395974
504.03,236.3460299380501,0.026845637583892617
598.4,242.70535338649486,0.02768456375838926
592.11,249.0825751446029,0.028523489932885907
611.41,255.475990106468,0.02936241610738255
579.9,261.88391465689136,0.030201342281879193
595.24,268.304682514316,0.03104026845637584
683.59,274.73663936764797,0.031879194630872486
601.6,281.17814377824607,0.03271812080536913
683.59,287.6275696678198,0.03355704697986577
683.59,294.08330575171624,0.034395973154362415
785.34,300.5437591278598,0.03523489932885906
683.59,307.0073643562411,0.0360738255033557
687.17,313.4725852244633,0.03691275167785235
773.2,319.9379055742257,0.037751677852348994
777.2,326.40182479650053,0.03859060402684564
785.34,332.8628641599761,0.03942953020134228
773.2,339.31957144645014,0.040268456375838924
865.38,345.7705200786464,0.04110738255033557
773.2,352.21430952841064,0.04194630872483222
869.85,358.6495657397067,0.04278523489932886
860.97,365.07493990320626,0.0436241610738255
860.97,371.48910965434163,0.044463087248322146
856.6,377.89077941467366,0.04530201342281879
951.78,384.2786780133757,0.04614093959731543
856.6,390.6515594328253,0.04697986577181208
942.21,397.0082037920532,0.047818791946308725
942.21,403.3474152560176,0.04865771812080537
946.97,409.66802233541887,0.04949664429530201
1036.43,415.96888162966144,0.050335570469798654
963.79,422.2488828038747,0.0511744966442953
937.5,428.5069491122894,0.05201342281879195
1031.25,434.7420289192249,0.05285234899328859
1071.43,440.9530911725567,0.053691275167785234
950.46,447.1391311633085,0.05453020134228188
1102.94,453.2991716785071,0.05536912751677852
1051.4,459.4322594005038,0.05620805369127517
1046.51,465.53746615803533,0.05704697986577181
1118.12,471.613889412517,0.057885906040268456
1051.4,477.66065012100313,0.0587248322147651
1118.12,483.6768912322286,0.05956375838926174
1118.12,489.66177592463436,0.060402684563758385
1113.01,495.614487319259,0.061241610738255035
1204.13,501.5342302000267,0.06208053691275168
1102.94,507.4202335602974,0.06291946308724831
1187.78,513.2717505887591,0.06375838926174497
1198.63,519.0880557906615,0.06459731543624161
1182.43,524.8684454929743,0.06543624161073826
1187.78,530.6122389755067,0.0662751677852349
1261.21,536.3187763483008,0.06711409395973154
1182.43,541.9874183389201,0.06795302013422819
1261.21,547.6175465719048,0.06879194630872483
1255.58,553.2085618341245,0.06963087248322147
1261.21,558.7598845585992,0.07046979865771812
1333.33,564.2709576634392,0.07130872483221476
1255.58,569.7412495289891,0.0721476510067114
1333.33,575.1702546606392,0.07298657718120805
1339.29,580.5574923896945,0.0738255033557047
1255.58,585.9025062607725,0.07466442953020135
1416.67,591.2048614387028,0.07550335570469799
1321.59,596.464143644079,0.07634228187919463
1333.33,601.6799614893414,0.07718120805369127
1410.4,606.8519445384173,0.07802013422818792
1327.43,611.9797403580988,0.07885906040268456
1404.19,617.0630139168717,0.0796979865771812
1398.03,622.1014460202452,0.08053691275167785
1486.78,627.0947358820126,0.08137583892617449
1391.92,632.042608685229,0.08221476510067113
