tensao
199.67
199.7
199.73
199.76
199.79
199.82
199.84
199.87
199.89
199.91
199.92
199.94
199.95
199.97
199.98
199.98
199.99
200.0
200.0
200.0
200.0
200.0
199.99
199.99
199.98
199.97
199.96
199.94
199.93
199.91
199.89
199.87
199.85
199.83
199.8
199.77
199.74
199.71
199.68
199.64
199.6
199.56
199.52
199.48
199.44
199.39
199.34
199.29
199.24
199.19
199.13
199.08
199.02
198.96
198.89
198.83
198.76
198.7
198.63
198.55
198.48
198.41
198.33
198.25
198.17
198.09
198.0
197.92
197.83
197.74
197.65
197.56
197.46
197.37
197.27
197.17
197.06
196.96
196.86
196.75
196.64
196.53
196.42
196.3
196.19
196.07
195.95
195.83
195.7
195.58
195.45
195.33
195.2
195.06
194.93
194.79
194.66
194.52
194.38
194.24
194.09
193.95
193.8
193.65
193.5
193.35
193.2
193.04
192.88
192.72
192.56
192.4
192.23
192.07
191.9
191.73
191.56
191.39
191.21
191.04
190.86
190.68
190.5
190.32
190.13
189.95
189.76
189.57
189.38
189.19
188.99
188.8
188.6
188.4
188.2
188.0
187.79
187.59
187.38
187.18
186.97
186.75
186.54
186.33
186.11
185.89
185.67
185.45
185.23
185.0
184.78
184.55
184.32
184.09
183.86
183.62
183.39
183.15
182.91
182.67
182.43
182.19
181.95
181.7
181.45
181.2
180.96
180.7
180.45
180.2
179.94
179.68
179.42
179.16
178.9
178.64
178.38
178.11
177.84
177.57
177.3
177.03
176.76
176.48
176.21
175.93
175.65
175.37
175.09
174.8
174.52
174.24
173.95
173.66
173.37
173.08
172.79
172.49
172.2
171.9
171.61
171.31
171.01
170.7
170.4
170.1
169.79
169.49
169.18
168.87
168.56
168.25
167.93
167.62
167.3
166.99
166.67
166.35
166.03
165.71
165.39
165.06
164.74
164.41
164.08
163.75
163.43
163.1
162.76
162.43
162.1
161.76
161.42
161.08
160.75
160.41
160.07
159.72
159.38
159.03
158.69
158.34
158.0
157.65
157.3
156.95
156.6
156.24
155.89
155.53
155.18
154.82
154.46
154.1
153.74
153.38
153.02
152.66
152.29
151.93
151.56
151.2
150.83
150.46
150.1
149.72
149.35
148.98
148.61
148.23
147.86
147.48
147.11
146.73
146.35
145.97
145.59
145.21
144.83
144.45
144.06
143.68
143.3
142.91
142.52
142.14
141.75
141.36
140.97
140.58
140.19
139.8
139.41
139.01
138.62
138.22
137.83
137.43
137.04
136.64
136.24
135.85
135.44
135.04
134.64
134.24
133.84
133.44
133.04
132.63
132.23
131.83
131.42
131.01
130.61
130.2
129.79
129.38
128.98
128.57
128.16
127.74
127.34
126.92
126.51
126.1
125.69
125.27
124.86
124.45
124.03
123.62
123.2
122.79
122.37
121.95
121.53
121.12
120.7
120.28
119.86
119.45
119.03
118.61
118.19
117.76
117.35
116.92
116.5
116.08
115.66
115.24
114.82
114.39
113.97
113.55
113.12
112.7
112.28
111.85
111.43
111.0
110.58
110.15
109.73
109.3
108.88
108.45
108.03
107.6
107.17
106.75
106.32
105.9
105.47
105.04
104.62
104.19
103.76
103.33
102.91
102.48
102.05
101.62
101.2
100.77
100.34
99.92
99.54
99.17
98.79
98.42
98.05
97.67
97.3
96.92
96.55
96.18
95.8
95.43
95.06
94.68
94.31
93.94
93.57
93.19
92.82
92.44
92.07
91.7
91.33
90.95
90.58
90.21
89.84
89.47
89.1
88.72
88.35
87.98
87.61
87.24
86.87
86.5
86.13
85.76
85.39
85.02
84.65
84.28
83.91
83.54
83.17
82.8
82.44
82.07
81.7
81.33
80.97
80.6
80.23
79.87
79.5
79.13
78.77
78.4
78.04
77.67
77.31
76.95
76.58
76.22
75.86
75.49
75.13
74.77
74.41
74.05
73.69
73.32
72.97
72.61
72.25
71.89
71.53
71.17
70.81
70.45
70.1
69.74
69.39
69.03
68.68
68.32
67.97
67.61
67.26
66.91
66.55
66.2
65.85
65.5
65.15
64.8
64.45
64.1
63.75
63.4
63.05
62.71
62.36
62.01
61.67
61.32
60.98
60.63
60.29
59.95
59.61
59.27
58.92
58.58
58.24
57.9
57.57
57.23
56.89
56.55
56.22
55.88
55.54
55.21
54.88
54.54
54.21
53.88
53.55
53.22
52.89
52.56
52.23
51.9
51.57
51.25
50.92
50.59
50.27
49.95
49.62
49.3
48.98
48.66
48.34
48.02
47.7
47.38
47.06
46.74
46.43
46.11
45.8
45.48
45.17
44.86
44.55
44.24
43.93
43.62
43.31
43.0
42.69
42.39
42.08
41.78
41.48
41.17
40.87
40.57
40.27
39.97
39.67
39.37
39.08
38.78
38.49
38.19
37.9
37.6
37.32
37.02
36.73
36.45
36.16
35.87
35.58
35.3
35.01
34.73
34.45
34.17
33.88
33.6
33.32
33.05
32.77
32.49
32.22
31.94
31.67
31.4
31.13
30.86
30.59
30.32
30.05
29.78
29.52
29.25
28.99
28.72
28.46
28.2
27.94
27.69
27.43
27.17
26.91
26.66
26.41
26.15
25.9
25.65
25.4
25.15
24.91
24.66
24.42
24.17
23.93
23.69
23.44
23.2
22.96
22.73
22.49
22.25
22.02
21.79
21.55
21.32
21.09
20.86
20.64
20.41
20.18
19.96
19.74
19.51
19.29
19.07
18.85
18.63
18.42
18.2
17.99
17.77
17.56
17.35
17.14
16.93
16.72
16.52
16.31
16.11
15.91
15.7
15.5
15.3
15.11
14.91
14.71
14.52
14.32
14.13
13.94
13.75
13.56
13.38
13.19
13.01
12.82
12.64
12.46
12.28
12.1
11.92
11.74
11.57
11.4
11.22
11.05
10.88
10.71
10.54
10.38
10.21
10.05
9.89
9.75
9.61
9.47
9.34
9.2
9.07
8.94
8.8
8.67
8.54
8.41
8.29
8.16
8.03
7.91
7.78
7.66
7.54
7.42
7.29
7.17
7.06
6.94
6.82
6.71
6.59
6.48
6.36
6.25
6.14
6.03
5.92
5.81
5.71
5.6
5.49
5.39
5.29
5.19
5.08
4.98
4.88
4.79
4.69
4.59
4.5
4.4
4.31
4.22
4.12
4.03
3.94
3.86
3.77
3.68
3.59
3.51
3.43
3.34
3.26
3.18
3.1
3.02
2.95
2.87
2.79
2.72
2.64
2.57
2.5
2.43
2.36
2.29
2.22
2.16
2.09
2.03
1.96
1.9
1.84
1.78
1.72
1.66
1.6
1.55
1.49
1.44
1.38
1.33
1.28
1.23
1.18
1.13
1.08
1.03
0.99
0.94
0.9
0.86
0.82
0.78
0.74
0.7
0.66
0.63
0.59
0.56
0.52
0.49
0.46
0.43
0.4
0.37
0.34
0.32
0.29
0.27
0.25
0.22
0.2
0.18
0.17
0.15
0.13
0.11
0.1
0.09
0.07
0.06
0.05
0.04
0.03
0.02
0.02
0.01
0.01
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01
0.01
0.02
0.03
0.03
0.04
0.05
0.06
0.07
0.09
0.1
0.12
0.13
0.15
0.17
0.19
0.21
0.23
0.25
0.27
0.3
0.32
0.35
0.38
0.4
0.43
0.46
0.5
0.53
0.56
0.6
0.63
0.67
0.7
0.74
0.78
0.82
0.86
0.91
0.95
1.0
1.04
1.09
1.14
1.18
1.23
1.28
1.34
1.39
1.44
1.5
1.55
1.61
1.67
1.73
1.79
1.85
1.91
1.97
2.04
2.1
2.17
2.23
2.3
2.37
2.44
2.51
2.58
2.65
2.73
2.8
2.88
2.96
3.03
3.11
3.19
3.27
3.36
3.44
3.52
3.61
3.69
3.78
3.87
3.96
4.05
4.14
4.23
4.32
4.41
4.51
4.6
4.7
4.8
4.9
5.0
5.1
5.2
5.3
5.4
5.51
5.61
5.72
5.83
5.94
6.05
6.16
6.27
6.38
6.49
6.61
6.72
6.84
6.95
7.07
7.19
7.31
7.43
7.55
7.68
7.8
7.92
8.05
8.18
8.3
8.43
8.56
8.69
8.82
8.95
9.09
9.22
9.36
9.49
9.63
9.77
9.9
10.04
10.21
10.37
10.54
10.71
10.88
11.05
11.22
11.39
11.56
11.74
11.92
12.09
12.27
12.45
12.63
12.82
13.0
13.18
13.37
13.56
13.75
13.94
14.13
14.32
14.51
14.71
14.9
15.1
15.3
15.5
15.7
15.9
16.1
16.31
16.51
16.72
16.93
17.14
17.34
17.56
17.77
17.98
18.2
18.41
18.63
18.85
19.06
19.28
19.51
19.73
19.95
20.18
20.4
20.63
20.86
21.09
21.32
21.55
21.78
22.01
22.25
22.48
22.72
22.96
23.2
23.44
23.68
23.92
24.16
24.41
24.65
24.9
25.15
25.39
25.64
25.9
26.15
26.4
26.65
26.91
27.16
27.42
27.68
27.94
28.2
28.46
28.72
28.98
29.24
29.51
29.77
30.04
30.31
30.58
30.85
31.12
31.39
31.66
31.93
32.21
32.49
32.76
33.04
33.32
33.6
33.88
34.16
34.44
34.72
35.0
35.29
35.57
35.86
36.15
36.44
36.73
37.02
37.31
37.6
37.89
38.18
38.48
38.77
39.07
39.37
39.66
39.96
40.26
40.56
40.86
41.16
41.47
41.77
42.07
42.38
42.69
42.99
43.3
43.61
43.92
44.23
44.54
44.85
45.16
45.48
45.79
46.1
46.42
46.74
47.05
47.37
47.69
48.01
48.33
48.65
48.97
49.29
49.61
49.94
50.26
50.59
50.91
51.24
51.56
51.89
52.22
52.55
52.88
53.21
53.54
53.87
54.2
54.53
54.87
55.2
55.54
55.87
56.2
56.54
56.88
57.22
57.55
57.9
58.23
58.57
58.91
59.25
59.6
59.94
60.28
60.62
60.97
61.31
61.66
62.0
62.35
62.7
63.05
63.39
63.74
64.09
64.44
64.79
65.14
65.49
65.84
66.19
66.54
66.9
67.25
67.6
67.96
68.31
68.67
69.02
69.38
69.73
70.09
70.44
70.8
71.16
71.52
71.88
72.24
72.6
72.96
73.31
73.68
74.04
74.4
74.76
75.12
75.48
75.85
76.21
76.57
76.94
77.3
77.66
78.03
78.39
78.76
79.12
79.49
79.86
80.22
80.59
80.96
81.32
81.69
82.06
82.43
82.79
83.16
83.53
83.9
84.27
84.64
85.01
85.38
85.75
86.12
86.49
86.86
87.23
87.6
87.97
88.34
88.71
89.08
89.46
89.83
90.2
90.57
90.94
91.32
91.69
92.06
92.43
92.81
93.18
93.56
93.93
94.3
94.67
95.05
95.42
95.79
96.17
96.54
96.91
97.29
97.66
98.04
98.41
98.78
99.16
99.53
99.9
100.28
100.71
101.13
101.56
101.99
102.42
102.84
103.27
103.7
104.12
104.55
104.98
105.4
105.83
106.26
106.68
107.11
107.54
107.96
108.39
108.81
109.24
109.66
110.09
110.51
110.94
111.36
111.79
112.21
112.64
113.06
113.48
113.91
114.33
114.75
115.17
115.6
116.02
116.44
116.86
117.28
117.7
118.12
118.54
118.96
119.38
119.8
120.22
120.64
121.06
121.47
121.89
122.31
122.72
123.14
123.55
123.97
124.38
124.8
125.21
125.63
126.04
126.45
126.86
127.27
127.68
128.09
128.5
128.91
129.32
129.73
130.14
130.55
130.95
131.36
131.76
132.17
132.57
132.98
133.38
133.78
134.18
134.58
134.99
135.39
135.78
136.18
136.58
136.98
137.37
137.77
138.17
138.56
138.95
139.35
139.74
140.13
140.52
140.91
141.3
141.69
142.08
142.47
142.85
143.24
143.62
144.01
144.39
144.77
145.15
145.54
145.92
146.29
146.67
147.05
147.43
147.8
148.18
148.55
148.92
149.3
149.67
150.04
150.41
150.78
151.15
151.51
151.88
152.24
152.61
152.97
153.33
153.69
154.05
154.41
154.77
155.12
155.48
155.84
156.19
156.54
156.89
157.25
157.6
157.94
158.29
158.64
158.98
159.33
159.67
160.01
160.36
160.7
161.03
161.37
161.71
162.04
162.38
162.71
163.04
163.38
163.71
164.03
164.36
164.69
165.01
165.34
165.66
165.98
166.3
166.62
166.94
167.26
167.57
167.89
168.2
168.51
168.82
169.13
169.44
169.75
170.05
170.36
170.66
170.96
171.26
171.56
171.86
172.15
172.45
172.74
173.04
173.33
173.62
173.91
174.19
174.48
174.76
175.05
175.33
175.61
175.89
176.16
176.44
176.72
176.99
177.26
177.53
177.8
178.07
178.33
178.6
178.86
179.12
179.39
179.64
179.9
180.16
180.41
180.67
180.92
181.17
181.42
181.66
181.91
182.15
182.4
182.64
182.88
183.12
183.35
183.59
183.82
184.06
184.29
184.51
184.74
184.97
185.19
185.42
185.64
185.86
186.08
186.29
186.51
186.72
186.93
187.14
187.35
187.56
187.77
187.97
188.17
188.37
188.57
188.77
188.96
189.16
189.35
189.54
189.73
189.92
190.11
190.29
190.47
190.65
190.83
191.01
191.19
191.36
191.54
191.71
191.88
192.04
192.21
192.37
192.54
192.7
192.86
193.02
193.17
193.33
193.48
193.63
193.78
193.93
194.07
194.22
194.36
194.5
194.64
194.77
194.91
195.04
195.18
195.31
195.43
195.56
195.69
195.81
195.93
196.05
196.17
196.29
196.4
196.51
196.62
196.73
196.84
196.95
197.05
197.15
197.25
197.35
197.45
197.54
197.64
197.73
197.82
197.9
197.99
198.08
198.16
198.24
198.32
198.39
198.47
198.54
198.62
198.69
198.75
198.82
198.88
198.95
199.01
199.07
199.12
199.18
199.23
199.29
199.34
199.38
199.43
199.47
199.52
199.56
199.6
199.64
199.67
199.7
199.74
199.77
199.79
199.82
199.85
199.87
199.89
199.91
199.93
199.94
199.96
199.97
199.98
199.99
199.99
200.0
200.0
200.0
200.0
200.0
199.99
199.99
199.98
199.97
199.96
199.94
199.93
199.91
199.89
199.87
199.85
199.82
199.79
199.77
199.74
199.7
199.67
199.63
199.6
199.56
199.52
199.47
199.43
199.38
199.34
199.28
199.23
199.18
199.12
199.07
199.01
198.95
198.88
198.82
198.75
198.68
198.61
198.54
198.47
198.39
198.32
198.24
198.16
198.07
197.99
197.9
197.82
197.73
197.63
197.54
197.45
197.35
197.25
197.15
197.05
196.94
196.84
196.73
196.62
196.51
196.4
196.28
196.17
196.05
195.93
195.81
195.69
195.56
195.43
195.3
195.17
195.04
194.91
194.77
194.64
194.5
194.36
194.21
194.07
193.92
193.78
193.63
193.48
193.32
193.17
193.01
192.86
192.7
192.54
192.37
192.21
192.04
191.87
191.7
191.53
191.36
191.19
191.01
190.83
190.65
190.47
190.29
190.1
189.92
189.73
189.54
189.35
189.16
188.96
188.77
188.57
188.37
188.17
187.97
187.76
187.56
187.35
187.14
186.93
186.72
186.5
186.29
186.07
185.85
185.63
185.41
185.19
184.97
184.74
184.51
184.28
184.05
183.82
183.59
183.35
183.11
182.87
182.64
182.39
182.15
181.91
181.66
181.41
181.17
180.92
180.66
180.41
180.16
179.9
179.64
179.38
179.12
178.86
178.6
178.33
178.07
177.8
177.53
177.26
176.99
176.71
176.44
176.16
175.88
175.6
175.32
175.04
174.76
174.48
174.19
173.9
173.61
173.32
173.03
172.74
172.45
172.15
171.85
171.56
171.26
170.96
170.66
170.35
170.05
169.74
169.44
169.13
168.82
168.51
168.2
167.88
167.57
167.25
166.94
166.62
166.3
165.98
165.66
165.33
165.01
164.68
164.36
164.03
163.7
163.37
163.04
162.71
162.38
162.04
161.7
161.37
161.03
160.69
160.35
160.01
159.67
159.32
158.98
158.63
158.29
157.94
157.59
157.24
156.89
156.54
156.19
155.83
155.48
155.12
154.76
154.41
154.05
153.69
153.33
152.96
152.6
152.24
151.87
151.51
151.14
150.77
150.4
150.03
149.66
149.29
148.92
148.55
148.17
147.8
147.42
147.05
146.67
146.29
145.91
145.53
145.15
144.77
144.39
144.0
143.62
143.23
142.85
142.46
142.07
141.68
141.3
140.91
140.52
140.13
139.74
139.34
138.95
138.56
138.16
137.77
137.37
136.97
136.58
136.18
135.78
135.38
134.98
134.58
134.18
133.78
133.37
132.97
132.57
132.16
131.76
131.35
130.95
130.54
130.13
129.73
129.32
128.91
128.5
128.09
127.68
127.27
126.86
126.45
126.03
125.62
125.21
124.79
124.38
123.96
123.55
123.13
122.72
122.3
121.89
121.47
121.05
120.63
120.21
119.8
119.38
118.96
118.54
118.12
117.7
117.28
116.86
116.43
116.01
115.59
115.17
114.75
114.32
113.9
113.48
113.05
112.63
112.21
111.78
111.36
110.93
110.51
110.08
109.66
109.23
108.81
108.38
107.96
107.53
107.1
106.68
106.25
105.82
105.4
104.97
104.54
104.12
103.69
103.26
102.84
102.41
101.98
101.56
101.13
100.7
100.27
99.85
99.47
99.1
98.73
98.35
97.98
97.6
97.23
96.86
96.48
96.11
95.74
95.36
94.99
94.62
94.24
93.87
93.5
93.12
92.75
92.38
92.0
91.63
91.26
90.89
90.51
90.14
89.77
89.4
89.03
88.65
88.28
87.91
87.54
87.17
86.8
86.43
86.06
85.69
85.32
84.95
84.58
84.21
83.84
83.47
83.1
82.74
82.37
82.0
81.63
81.26
80.9
80.53
80.16
79.8
79.43
79.07
78.7
78.34
77.97
77.61
77.24
76.88
76.52
76.15
75.79
75.43
75.06
74.7
74.34
73.98
73.62
73.26
72.9
72.54
72.18
71.82
71.46
71.11
70.75
70.39
70.03
69.68
69.32
68.96
68.61
68.25
67.9
67.55
67.19
66.84
66.49
66.14
65.78
65.43
65.08
64.73
64.38
64.03
63.69
63.34
62.99
62.64
62.3
61.95
61.6
61.26
60.92
60.57
60.23
59.89
59.54
59.2
58.86
58.52
58.18
57.84
57.5
57.17
56.83
56.49
56.15
55.82
55.48
55.15
54.81
54.48
54.15
53.82
53.48
53.15
52.83
52.5
52.17
51.84
51.51
51.19
50.86
50.53
50.21
49.89
49.56
49.24
48.92
48.6
48.28
47.96
47.64
47.32
47.0
46.68
46.37
46.05
45.74
45.43
45.11
44.8
44.49
44.18
43.87
43.56
43.25
42.94
42.64
42.33
42.03
41.72
41.42
41.12
40.82
40.51
40.22
39.92
39.62
39.32
39.02
38.73
38.43
38.14
37.85
37.55
37.26
36.97
36.68
36.39
36.1
35.82
35.53
35.24
34.96
34.68
34.39
34.11
33.83
33.55
33.27
32.99
32.72
32.44
32.17
31.89
31.62
31.35
31.08
30.81
30.54
30.27
30.0
29.73
29.47
29.2
28.94
28.68
28.42
28.16
27.89
27.64
27.38
27.12
26.87
26.61
26.36
26.11
25.86
25.61
25.36
25.11
24.86
24.61
24.37
24.12
23.88
23.64
23.4
23.16
22.92
22.68
22.45
22.21
21.98
21.74
21.51
21.28
21.05
20.82
20.59
20.37
20.14
19.92
19.69
19.47
19.25
19.03
18.81
18.59
18.38
18.16
17.95
17.73
17.52
17.31
17.1
16.89
16.69
16.48
16.27
16.07
15.87
15.67
15.47
15.27
15.07
14.87
14.68
14.48
14.29
14.1
13.91
13.72
13.53
13.34
13.16
12.97
12.79
12.61
12.42
12.24
12.07
11.89
11.71
11.54
11.36
11.19
11.02
10.85
10.68
10.51
10.35
10.18
10.02
9.86
9.72
9.58
9.44
9.31
9.17
9.04
8.91
8.78
8.65
8.52
8.39
8.26
8.13
8.01
7.88
7.76
7.63
7.51
7.39
7.27
7.15
7.03
6.91
6.8
6.68
6.57
6.45
6.34
6.23
6.12
6.01
5.9
5.79
5.68
5.58
5.47
5.37
5.27
5.16
5.06
4.96
4.86
4.76
4.67
4.57
4.48
4.38
4.29
4.2
4.1
4.01
3.92
3.84
3.75
3.66
3.58
3.49
3.41
3.33
3.25
3.16
3.09
3.01
2.93
2.85
2.78
2.7
2.63
2.56
2.49
2.41
2.35
2.28
2.21
2.14
2.08
2.01
1.95
1.89
1.83
1.77
1.71
1.65
1.59
1.53
1.48
1.42
1.37
1.32
1.27
1.22
1.17
1.12
1.07
1.02
0.98
0.94
0.89
0.85
0.81
0.77
0.73
0.69
0.65
0.62
0.58
0.55
0.52
0.48
0.45
0.42
0.39
0.37
0.34
0.31
0.29
0.26
0.24
0.22
0.2
0.18
0.16
0.14
0.13
0.11
0.1
0.08
0.07
0.06
0.05
0.04
0.03
0.02
0.02
0.01
0.01
0.0
0.0
0.0
0.0
0.0
0.0
0.01
0.01
0.01
0.02
0.03
0.04
0.04
0.05
0.07
0.08
0.09
0.1
0.12
0.14
0.15
0.17
0.19
0.21
0.23
0.25
0.28
0.3
0.33
0.35
0.38
0.41
0.44
0.47
0.5
0.53
0.57
0.6
0.64
0.68
0.71
0.75
0.79
0.83
0.87
0.92
0.96
1.01
1.05
1.1
1.15
1.19
1.24
1.3
1.35
1.4
1.45
1.51
1.57
1.62
1.68
1.74
1.8
1.86
1.92
1.99
2.05
2.12
2.18
2.25
2.31
2.38
2.45
2.53
2.6
2.67
2.74
2.82
2.9
2.97
3.05
3.13
3.21
3.29
3.37
3.46
3.54
3.62
3.71
3.8
3.89
3.97
4.06
4.16
4.25
4.34
4.43
4.53
4.63
4.72
4.82
4.92
5.02
5.12
5.22
5.32
5.43
5.53
5.64
5.74
5.85
5.96
6.07
6.18
6.29
6.4
6.52
6.63
6.75
6.86
6.98
7.1
7.22
7.34
7.46
7.58
7.7
7.83
7.95
8.08
8.2
8.33
8.46
8.59
8.72
8.85
8.98
9.12
9.25
9.39
9.52
9.66
9.8
9.93
10.07
10.24
10.4
10.57
10.74
10.91
11.08
11.25
11.42
11.6
11.77
11.95
12.13
12.31
12.49
12.67
12.85
13.03
13.22
13.41
13.59
13.78
13.97
14.16
14.35
14.55
14.74
14.94
15.14
15.34
15.53
15.74
15.94
16.14
16.34
16.55
16.76
16.96
17.17
17.39
17.6
17.81
18.02
18.24
18.45
18.67
18.89
19.11
19.32
19.55
19.77
19.99
20.22
20.44
20.67
20.9
21.13
21.36
21.59
21.82
22.06
22.29
22.53
22.76
23.0
23.24
23.48
23.72
23.97
24.21
24.45
24.7
24.94
25.19
25.44
25.69
25.94
26.19
26.45
26.7
26.96
27.21
27.47
27.73
27.98
28.24
28.5
28.77
29.03
29.29
29.56
29.82
30.09
30.36
30.63
30.9
31.17
31.44
31.71
31.99
32.26
32.54
32.81
33.09
33.37
33.65
33.93
34.21
34.49
34.77
35.06
35.34
35.63
35.92
36.2
36.49
36.78
37.07
37.36
37.65
37.94
38.24
38.53
38.83
39.13
39.42
39.72
40.02
40.32
40.62
40.92
41.22
41.52
41.83
42.13
42.44
42.74
43.05
43.36
43.67
43.97
44.29
44.6
44.91
45.22
45.53
45.85
46.16
46.48
46.79
47.11
47.43
47.75
48.07
48.39
48.71
49.03
49.35
49.67
50.0
50.32
50.64
50.97
51.3
51.62
51.95
52.28
52.61
52.94
53.27
53.6
53.93
54.26
54.59
54.93
55.26
55.6
55.93
56.27
56.61
56.94
57.28
57.62
57.96
58.3
58.64
58.98
59.32
59.66
60.0
60.35
60.69
61.03
61.38
61.72
62.07
62.41
62.76
63.11
63.46
63.8
64.15
64.5
64.85
65.2
65.55
65.9
66.26
66.61
66.96
67.31
67.67
68.02
68.37
68.73
69.09
69.44
69.8
70.15
70.51
70.87
71.23
71.58
71.94
72.3
72.66
73.02
73.38
73.74
74.1
74.46
74.83
75.19
75.55
75.91
76.28
76.64
77.0
77.37
77.73
78.09
78.46
78.83
79.19
79.56
79.92
80.29
80.66
81.02
81.39
81.76
82.13
82.49
82.86
83.23
83.6
83.97
84.34
84.71
85.08
85.44
85.82
86.19
86.56
86.93
87.3
87.67
88.04
88.41
88.78
89.15
89.53
89.9
90.27
90.64
91.01
91.39
91.76
92.13
92.5
92.88
93.25
93.62
94.0
94.37
94.74
95.12
95.49
95.86
96.24
96.61
96.98
97.36
97.73
98.11
98.48
98.85
99.23
99.6
99.97
100.35
100.77
101.2
101.63
102.06
102.49
102.91
103.34
103.76
104.19
104.62
105.05
105.47
105.9
106.32
106.75
107.18
107.6
108.03
108.46
108.88
109.31
109.73
110.16
110.58
111.01
111.43
111.85
112.28
112.71
113.13
113.55
113.98
114.4
114.82
115.24
115.67
116.09
116.51
116.93
117.35
117.77
118.19
118.61
119.03
119.45
119.87
120.29
120.71
121.12
121.54
121.96
122.37
122.79
123.21
123.62
124.04
124.45
124.87
125.28
125.69
126.1
126.52
126.93
127.34
127.75
128.16
128.57
128.98
129.39
129.8
130.21
130.61
131.02
131.42
131.83
132.23
132.64
133.04
133.44
133.85
134.25
134.65
135.05
135.45
135.85
136.25
136.64
137.04
137.44
137.84
138.23
138.62
139.02
139.41
139.8
140.2
140.59
140.98
141.36
141.75
142.14
142.53
142.91
143.3
143.69
144.07
144.45
144.84
145.22
145.6
145.98
146.36
146.73
147.11
147.49
147.86
148.24
148.61
148.99
149.36
149.73
150.1
150.47
150.84
151.2
151.57
151.94
152.3
152.66
153.03
153.39
153.75
154.11
154.47
154.83
155.18
155.54
155.89
156.25
156.6
156.95
157.3
157.65
158.0
158.35
158.69
159.04
159.38
159.73
160.07
160.41
160.75
161.09
161.43
161.76
162.1
162.43
162.77
163.1
163.43
163.76
164.09
164.41
164.74
165.07
165.39
165.71
166.04
166.36
166.67
166.99
167.31
167.62
167.94
168.25
168.56
168.87
169.18
169.49
169.8
170.1
170.41
170.71
171.01
171.31
171.61
171.91
172.2
172.5
172.79
173.08
173.38
173.66
173.95
174.24
174.52
174.81
175.09
175.37
175.65
175.93
176.21
176.48
176.76
177.03
177.31
177.57
177.84
178.11
178.38
178.64
178.9
179.17
179.43
179.69
179.94
180.2
180.45
180.71
180.96
181.21
181.46
181.7
181.95
182.19
182.44
182.68
182.92
183.15
183.39
183.63
183.86
184.09
184.32
184.55
184.78
185.01
185.23
185.45
185.67
185.89
186.11
186.33
186.54
186.76
186.97
187.18
187.38
187.59
187.8
188.0
188.21
188.4
188.6
188.8
189.0
189.19
189.38
