Unnamed: 0,amostras,amostra_ajustada
1348,6786.322684102693,3176.8778229405702
1349,6832.402144527746,3190.5632191982386
1350,6876.742549032823,3203.732123527408
1351,6918.914124623296,3216.256895246567
1352,6958.577306637896,3228.0366851508497
1353,6995.848076164837,3239.105939111278
1354,7031.175188305373,3249.5979354112055
1355,7064.776242229524,3259.5773000432023
1356,7096.345280721858,3268.953165065404
1357,7125.251810199465,3277.538276667968
1358,7150.652768424151,3285.0822490891446
1359,7171.453929347939,3291.260102024827
1360,7186.694677835218,3295.786537021849
1361,7196.150807713293,3298.594965837024
1362,7200.477784678558,3299.8800588876206
1363,7200.881632812524,3300.0000000000005
1364,7198.582614636254,3299.317201754196
1365,7194.152614428765,3298.001511255614
1366,7187.177334081691,3295.9298837956244
1367,7176.762957315441,3292.8368598863144
1368,7162.368536905806,3288.561780590937
1369,7143.911074930516,3283.079995893099
1370,7121.408515682623,3276.3968351685944
1371,7095.115955014319,3268.588060759012
1372,7065.636539464361,3259.8328045228454
1373,7033.506777778623,3250.290407188377
1374,6999.012846623739,3240.0458619618303
1375,6962.406355499994,3229.1738957536736
1376,6923.991146584436,3217.7647483487126
1377,6883.939760524061,3205.8696635571578
1378,6842.148484757312,3193.4578392062267
1379,6798.384427640794,3180.4601075062883
1380,6752.633990358999,3166.87242966919
1381,6705.361143082159,3152.8326027865805
1382,6657.324263136208,3138.5658615752413
1383,6609.1083885332855,3124.2459597412285
1384,6560.994011857788,3109.956202343443
1385,6513.142408814407,3095.744487553977
1386,6465.631334089389,3081.6339081712804
1387,6418.506246966553,3067.6379654018956
1388,6371.958013582955,3053.813345645658
1389,6326.201470474566,3040.223854405025
1390,6281.275727766657,3026.881107214489
1391,6237.126064773911,3013.76885227216
1392,6193.596383062074,3000.840729032402
1393,6150.347911569124,2987.9961239858185
1394,6107.07814636074,2975.145194799785
1395,6063.751582445959,2962.2773966487757
1396,6020.434843333916,2949.4125164207944
1397,5977.048565109136,2936.5269833834163
1398,5933.326463499441,2923.5417122837275
1399,5888.835993471512,2910.3282391569655
1400,5843.266082919781,2896.7941769614836
1401,5796.810346237197,2882.9970283169782
1402,5749.956939460019,2869.081773410504
1403,5703.182406629268,2855.189943717809
1404,5657.221237317519,2841.5396793984137
1405,5613.093378570319,2828.4339002207244
1406,5571.402911615554,2816.052015641777
1407,5531.976610061617,2804.342578188239
1408,5494.335020645201,2793.163192358191
1409,5458.089487517487,2782.398429080851
1410,5423.026433153307,2771.984856774413
1411,5389.222701846846,2761.9452978549007
1412,5357.045241564334,2752.388734247829
1413,5327.0345223259765,2743.475683162464
1414,5299.597753086716,2735.327083860174
1415,5274.791519818312,2727.9597421246863
1416,5252.695728895317,2721.3973897963724
1417,5233.745618944742,2715.7692908254267
1418,5218.631050370169,2711.2803307052627
1419,5208.047182481405,2708.136968681045
1420,5202.26380234049,2706.4193303188104
1421,5200.87343016734,2706.006395923319
1422,5203.12891163432,2706.6762639587237
1423,5208.444981005244,2708.2551130859324
1424,5216.566530560885,2710.6671774388997
1425,5227.63834462806,2713.955457323317
1426,5242.136101785854,2718.2612271765593
1427,5260.424945692019,2723.692933052491
1428,5282.663147923858,2730.2975809106374
1429,5309.129756469042,2738.1580467710514
1430,5340.194532357927,2747.38414802687
1431,5375.987256386632,2758.014429001425
1432,5416.2690860975135,2769.977954539532
1433,5460.612455157146,2783.147739328313
1434,5508.490773172055,2797.367388346348
1435,5559.184908537944,2812.4233226828724
1436,5612.058429782095,2828.126525000993
1437,5666.925989324005,2844.4219478878026
1438,5723.682305738453,2861.2783232249367
1439,5781.865140451423,2878.5583681971757
1440,5841.068509983716,2896.141507504034
1441,5901.409917388576,2914.0626390334287
1442,5963.259510662975,2932.4316951058727
1443,6026.777598704662,2951.2962867560673
1444,6091.8258101190095,2970.615318290862
1445,6158.00248579111,2990.26949872687
1446,6224.712474633465,3010.0820708193132
1447,6291.378941267074,3029.8817170079546
1448,6357.455230003159,3049.5060829672784
1449,6422.240347461807,3068.746976759063
1450,6484.881312951396,3087.3510668846893
1451,6544.672355608884,3105.108742514545
1452,6601.441199875614,3121.968838568484
1453,6655.484441397036,3138.019442643427
1454,6707.170813396795,3153.3700668784577
1455,6756.891050228811,3168.1367576511925
1456,6805.047134671553,3182.438902071667
1457,6851.751171541525,3196.309794775324
1458,6896.667331638503,3209.6496959727306
1459,6939.105325415827,3222.2535927168724
1460,6978.2579319858005,3233.8817439688205
1461,7013.373957222816,3244.31104839057
1462,7043.768596568593,3253.338122052433
1463,7068.766225903014,3260.7623075743163
1464,7087.346932643864,3266.2806954232724
1465,7097.9444569337975,3269.4281133383297
1466,7098.890761705747,3269.7091616766825
1467,7088.713803456958,3266.6866500186097
1468,7066.017788150331,3259.9460336989705
1469,7029.587748395679,3249.1264727682187
1470,6978.787385003317,3234.0389891769387
1471,6914.000921651596,3214.7976956608554
1472,6837.263540072526,3192.0070322069387
1473,6753.16894952944,3167.0313101804113
1474,6669.545873586052,3142.1956259077688
1475,6597.972172537231,3120.9385527683353
1476,6552.928212601215,3107.560695583103
1477,6545.571928508321,3105.3759116931315
1478,6575.312982528364,3114.208873399509
1479,6629.97141109235,3130.4421853094045
1480,6694.277746045903,3149.540882811497
1481,6756.319226329793,3167.9669284783795
1482,6808.5592216147625,3183.481976384297
1483,6846.66830824815,3194.800206823301
1484,6868.47042390475,3201.2753388943756
1485,6873.389877531298,3202.736394896974
1486,6861.927048493125,3199.3319852929067
1487,6835.149640781635,3191.3792134526
1488,6794.490376669806,3179.303591564176
1489,6741.861258256972,3163.6729758076644
1490,6679.960902638839,3145.2888435432997
1491,6612.316179008037,3125.1986593465103
1492,6542.845788733767,3104.5662602188213
1493,6475.639974142067,3084.6064300684075
1494,6414.855980319679,3066.5538523274845
1495,6363.37525828366,3051.264305223527
1496,6321.053954930579,3038.695065020076
1497,6285.165070420374,3028.036224807164
1498,6252.539566860191,3018.3465943252004
1499,6220.734420594528,3008.9006063369807
1500,6187.904052707588,2999.150132054657
1501,6152.694685651732,2988.6931055249133
1502,6114.332058811881,2977.2995747642326
1503,6072.654617684716,2964.9215587985595
1504,6028.139225837879,2951.700684001638
1505,5981.60738009667,2937.8809313028214
1506,5933.873202896775,2923.704091470315
1507,5885.823039118797,2909.4334050195257
1508,5838.404925949673,2895.350434808407
1509,5792.320981334223,2881.6637067659935
1510,5747.995841632383,2868.4993360159756
1511,5705.720386352651,2855.9437124878427
1512,5665.488902125191,2843.9951393359843
1513,5626.816623821037,2832.5096434578372
1514,5588.907952060121,2821.250935350918
1515,5551.115093173576,2810.0266231562528
1516,5513.40631484734,2798.827282516697
1517,5476.139663836074,2787.759251737237
1518,5439.418932915834,2776.8533568140083
1519,5403.318770708776,2766.1317680581415
1520,5368.545575722992,2755.8042827070567
1521,5336.34371040593,2746.240470912497
1522,5307.875856661103,2737.7856440653604
1523,5283.667482094335,2730.595863724093
1524,5263.527669865271,2724.6144284302036
1525,5246.969660354463,2719.696772726266
1526,5233.59025048182,2715.723147078051
1527,5223.204498700055,2712.638624662725
1528,5215.859340587642,2710.4571451398233
1529,5211.757408851163,2709.2388895283684
1530,5211.106439501131,2709.045554506113
1531,5213.966903009393,2709.8950995361565
1532,5220.228535115677,2711.754776620128
1533,5229.834188000672,2714.607613108059
1534,5243.107289318992,2718.549665585102
1535,5260.610128763778,2723.7479316070285
1536,5282.536455517069,2730.2599538252994
1537,5308.528988920523,2737.979621462153
1538,5337.942721572736,2746.715370167747
1539,5370.044089482755,2756.249334676215
1540,5404.381735250087,2766.44746383282
1541,5441.130197510894,2777.3615948417346
1542,5480.82181465364,2789.149829853506
1543,5523.726872597648,2801.8924425925807
1544,5569.522374229712,2815.493504342703
1545,5617.548818384656,2829.757146170198
1546,5667.451468317714,2844.5780128283996
1547,5719.435949458832,2860.017174161953
1548,5773.713837734917,2876.1374672868224
1549,5830.020478214899,2892.8602908572057
1550,5887.828513838021,2910.0290221548858
1551,5946.592557924417,2927.48168374439
1552,6005.683955647204,2945.031567918297
1553,6064.376988968256,2962.46313962408
1554,6122.245943016063,2979.649963424874
1555,6179.631258766262,2996.6931487870424
1556,6237.252231228326,3013.8063231519664
1557,6295.3703178251935,3031.0671382196524
1558,6353.703377987034,3048.3917994868043
1559,6411.867374815012,3065.666249690389
1560,6469.438681618928,3082.7646735741682
1561,6525.825979572741,3099.511452058093
1562,6580.585100253956,3115.774669082146
1563,6633.657399142635,3131.5369074828823
1564,6685.164826536326,3146.834385960136
1565,6735.410586388189,3161.757154749037
1566,6784.894113730105,3176.4535438485304
1567,6833.8604239233655,3190.9963217389227
1568,6881.889674013346,3205.260796916732
1569,6928.021342569991,3218.96169875893
1570,6971.238468695737,3231.7969943698763
1571,7010.792952647852,3243.5445014296156
1572,7046.247415455268,3254.0743203152215
1573,7077.562613357604,3263.3747958031627
1574,7105.007212109286,3271.5257204360664
1575,7128.6608717990175,3278.5507529084953
1576,7148.2593687988,3284.3714199697556
1577,7163.648540401433,3288.941935976596
1578,7174.995050395324,3292.311799338181
1579,7182.384211876472,3294.5063476672763
1580,7185.516114477423,3295.436508909163
1581,7184.050919834563,3295.0013525705863
1582,7178.120439897866,3293.2400262186025
1583,7168.3253311988665,3290.3309221905556
1584,7155.161401202256,3286.4212931139555
1585,7138.549797017778,3281.4877200286137
1586,7118.119141762381,3275.4199056402776
1587,7093.733324738985,3268.177425672983
1588,7065.53052385842,3259.8013183560493
1589,7033.85685593636,3250.394378855267
1590,6999.411629546881,3240.164298728964
1591,6963.1698931980645,3229.4006630781905
1592,6926.096567707478,3218.3900491246395
1593,6888.875920539161,3207.335681283381
1594,6851.807489694482,3196.326521018049
1595,6815.010501680629,3185.3979780747723
1596,6778.482334095544,3174.5492736117176
1597,6741.901126696072,3163.684816558017
1598,6704.665512075336,3152.626003449486
1599,6666.192591675877,3141.199715988662
1600,6626.241037821829,3129.3342809215237
1601,6585.095716205396,3117.114302100679
1602,6543.35324335367,3104.7169719999947
1603,6501.420131307782,3092.2630229005135
1604,6459.263511663784,3079.742693031411
1605,6416.61377294929,3067.075908976003
1606,6373.273065910212,3054.203910379535
1607,6329.140458363737,3041.0967208294314
1608,6284.119732403928,3027.7257640325306
1609,6238.152471389672,3014.0736905043927
1610,6191.160886609481,3000.1173973412224
1611,6142.984568547819,2985.8092436252814
1612,6093.6335085957535,2971.1521967555927
1613,6043.586232853509,2956.288376870735
1614,5993.483222235583,2941.408003973928
1615,5943.533100617985,2926.5730384350545
1616,5893.770505658425,2911.793767485494
1617,5844.667879074143,2897.210504228946
1618,5796.785407111003,2882.989621506631
1619,5750.173805102801,2869.1461815487237
1620,5704.439598985404,2855.563324295774
1621,5659.035613184486,2842.078541018553
1622,5613.772446061749,2828.6355802668922
1623,5569.211766459092,2815.401255206484
1624,5526.017772269959,2802.5728296785605
1625,5484.068650796097,2790.114125849669
1626,5442.760433748567,2777.845767805141
1627,5402.072051456238,2765.761497945695
1628,5362.983012253076,2754.152225920974
1629,5326.81918260165,2743.411728215287
1630,5294.260876541829,2733.7420550941833
1631,5264.963896493579,2725.0409813963824
1632,5237.984574748578,2717.0282419797827
1633,5212.371455631117,2709.421258710362
1634,5187.501093480612,2702.0348709800855
1635,5163.268517632784,2694.837902965217
1636,5140.040653802433,2687.9393299826934
1637,5118.260049600621,2681.4705867186954
1638,5098.094584486006,2675.481532631082
1639,5079.370641463092,2669.9206042388896
1640,5061.917895459509,2664.7372157477866
1641,5046.424825376129,2660.1358423509832
1642,5034.919764565887,2656.718890097108
1643,5030.362775895617,2655.3654845858655
1644,5036.343060115012,2657.1416025898734
1645,5056.42418265651,2663.105607305731
1646,5091.838235064644,2673.623424481204
1647,5140.137026094679,2687.9679521279068
1648,5197.124890830252,2704.89309629389
1649,5259.131569966529,2723.3088061736144
1650,5323.330609744498,2742.375637482378
1651,5387.539295177395,2761.4453335080584
1652,5450.655225823221,2780.1904861876246
1653,5512.8018355135255,2798.6477548239573
1654,5574.620144010142,2817.0075194555543
1655,5636.691789125448,2835.4425239441584
1656,5699.249851577455,2854.0219922337265
1657,5761.962452257311,2872.647357694519
1658,5824.328216598084,2891.1697142942458
1659,5886.215512308688,2909.549967823747
1660,5947.801730264042,2927.8408025895096
1661,6009.318075991033,2946.1108856120063
1662,6070.980599505794,2964.424382791945
1663,6132.932783703329,2982.8239079155146
1664,6195.065562541566,3001.277068849861
1665,6256.8857991011455,3019.637406107644
1666,6317.599192964646,3037.6690159725486
1667,6376.293024369472,3055.100824705689
1668,6432.273673258872,3071.7268302132597
1669,6485.489605035371,3087.5317269473903
1670,6536.392839174869,3102.6497626962882
1671,6585.389560102041,3117.2015724403577
1672,6632.776623372262,3131.275320968619
1673,6678.839164677077,3144.9556923222917
1674,6723.650980300583,3158.264603671866
1675,6767.085783657865,3171.164548459308
1676,6809.004792317569,3183.614308915374
1677,6849.311663958129,3195.5852717960097
1678,6887.857870970096,3207.033325057112
1679,6924.292192668616,3217.8541577062833
1680,6958.202549844764,3227.925384038229
1681,6989.407859905833,3237.193223322583
1682,7017.965780402358,3245.6747995972355
1683,7043.970056884172,3253.3979548765037
1684,7067.33800312715,3260.3381317169683
1685,7087.787699396781,3266.4116012024465
1686,7105.132036596547,3271.5627927575533
1687,7119.5095022671885,3275.832836570323
1688,7131.262793336732,3279.3235121150165
1689,7140.721224743154,3282.1326244739466
1690,7148.103787334916,3284.325212962035
1691,7153.421237494513,3285.904472177382
1692,7156.23998735763,3286.741628439026
1693,7155.504574258933,3286.523213996324
1694,7149.612350408591,3284.7732495330474
1695,7136.6850689992425,3280.9339040418154
1696,7114.913732440234,3274.467913226804
1697,7082.791193814624,3264.9276611092964
1698,7039.032739350054,3251.9315933722446
1699,6982.497073235241,3235.1407501997023
1700,6912.702007238434,3214.4119238161998
1701,6830.524430177495,3190.005546328269
1702,6738.337555005392,3162.6264515027465
1703,6639.867421454524,3133.3812566858287
1704,6540.445856777625,3103.853491026034
1705,6447.805577475161,3076.339737176044
1706,6372.204529832011,3053.8865598830034
1707,6322.977524837959,3039.2663567880136
1708,6302.134375523636,3033.076033485765
1709,6302.463440548986,3033.1737643451306
1710,6313.031126985521,3036.312320549494
1711,6324.933327799327,3039.847221630643
1712,6332.604940767868,3042.125656804178
1713,6332.841314303753,3042.195858700502
1714,6323.980919967647,3039.564360710502
1715,6305.608552805112,3034.10784879627
1716,6278.258429612901,3025.984982987322
1717,6243.120511031638,3015.549176339013
1718,6201.934490469519,3003.3171101110274
1719,6156.651090597951,2989.8681403223122
1720,6108.857242802704,2975.673578586493
1721,6059.550810715624,2961.029785995627
1722,6009.360865474831,2946.123593899735
1723,5958.893438802977,2931.134991044185
1724,5908.850403221669,2916.272430468401
1725,5859.805563362668,2901.706329614074
1726,5811.994661090219,2887.506702773839
1727,5765.285063797585,2873.634158649207
1728,5719.421690231448,2860.0129392343897
1729,5674.506474966319,2846.6733186478696
1730,5630.974438078116,2833.7444959311306
1731,5589.119093013158,2821.313643281564
1732,5548.972016374011,2809.3901388106874
1733,5510.411704859285,2797.9378965745514
1734,5473.199771366271,2786.8861166563775
1735,5437.11387543934,2776.168764922707
1736,5402.293406739318,2765.8272394872565
1737,5369.458754428041,2756.0754927498256
1738,5339.362072405661,2747.136911097221
1739,5312.0593148954895,2739.02811268667
1740,5287.1506744094895,2731.6303564597897
1741,5264.417803039874,2724.8787940522006
1742,5243.902886355582,2718.785954391584
1743,5225.72471634906,2713.3871181751065
1744,5209.909241423305,2708.689991963869
1745,5196.329760626008,2704.656946134553
1746,5185.105284179841,2701.3233261977375
1747,5176.800860853545,2698.8569491424632
1748,5171.954588218736,2697.4176275712407
1749,5170.9374927416775,2697.1155547060853
1750,5174.172052629482,2698.076204708829
1751,5181.937218134075,2700.38242457244
1752,5194.103154142443,2703.995653841709
1753,5210.255179938595,2708.7927341752334
1754,5230.157780681463,2714.7037187052565
1755,5253.935893209728,2721.765713121142
1756,5281.613033657723,2729.985701610938
1757,5312.851515585848,2739.2633927933193
1758,5347.147543472513,2749.4491616231526
1759,5384.042636931021,2760.4068414502553
1760,5423.381257656342,2772.0902380848966
1761,5465.352770942236,2784.5555921830783
1762,5510.107095853652,2797.847429045043
1763,5557.387026908619,2811.8893597784736
1764,5606.740604019548,2826.547154233229
1765,5658.084793666629,2841.796151820603
1766,5711.55750219174,2857.6773101151366
1767,5766.964665362366,2874.1329928967652
1768,5824.030459272634,2891.081281683494
1769,5882.760789236693,2908.5239303275475
1770,5943.15747676516,2926.461479809534
1771,6005.059508167205,2944.84610977432
1772,6068.213332921443,2963.6025168367423
1773,6132.165748021675,2982.5961017053214
1774,6196.286672981638,3001.6397332580946
1775,6260.09436430654,3020.5903358045052
1776,6323.612538207048,3039.454952954391
1777,6387.204542305166,3058.34149734693
1778,6450.788397924889,3077.2256216773694
1779,6513.579490837546,3095.874298984679
1780,6574.743843568627,3114.0398416418047
1781,6633.739141708352,3131.5611846639217
1782,6690.065647502364,3148.289908144846
1783,6743.173138216803,3164.062598362424
1784,6792.557433490649,3178.7295159759133
1785,6837.921230721914,3192.202363425421
1786,6879.386802820214,3204.517455225142
1787,6917.52932392068,3215.845615553221
1788,6953.101583652985,3226.410419605323
1789,6986.463422185054,3236.3187383222553
1790,7017.327654333801,3245.485278972862
1791,7045.288495795669,3253.7895254109444
1792,7070.214620443598,3261.1924743567065
1793,7091.953943521623,3267.648957309239
1794,7110.243921790782,3273.08100008597
1795,7125.024208485722,3277.470679964084
1796,7136.415669114443,3280.8538934657095
1797,7144.498739704214,3283.2545297357383
1798,7149.247810068819,3284.664982661958
1799,7150.4668790815285,3285.02704077528
1800,7147.776186220496,3284.227916877751
1801,7140.778970743615,3282.1497747810754
1802,7129.422258348377,3278.7768813513444
1803,7114.1860380358585,3274.251791202229
1804,7095.737998204765,3268.772804839609
1805,7074.700344412316,3262.5247145662956
1806,7051.762950449511,3255.7124098517083
1807,7027.445217564328,3248.4901505728017
1808,7001.811187821959,3240.876956940125
1809,6974.786356178912,3232.8507012847795
1810,6946.539037887029,3224.4613724932747
1811,6917.220378280286,3215.753860062339
1812,6886.679789912219,3206.6834401853716
1813,6854.911594498589,3197.2484264370296
1814,6822.327179460761,3187.5709990647556
1815,6789.2301111636425,3177.7413159383686
1816,6755.407544379754,3167.6961629652383
1817,6720.26189732451,3157.258060994286
1818,6683.11785320713,3146.226443920874
1819,6643.543066094993,3134.4729069122677
1820,6601.52037290216,3121.9923526077373
1821,6557.177139107299,3108.822607991996
1822,6510.42691807236,3094.9379987952952
1823,6461.34112896293,3080.359736194424
1824,6410.6723160672655,3065.311322519731
1825,6359.448784583808,3050.098159874122
1826,6308.417479651191,3034.942087665232
1827,6258.016623801214,3019.9732560498014
1828,6208.288184531436,3005.204129189273
1829,6158.850950103566,2990.5214888808205
1830,6109.33180855093,2975.814522518017
1831,6059.747297543455,2961.0881417158
1832,6010.274840717477,2946.3950405106525
1833,5960.884130012748,2931.726217542522
1834,5911.431353844679,2917.038961405863
1835,5861.947904243029,2902.3425953948863
1836,5812.782640829804,2887.740729276749
1837,5764.434796630911,2873.3816330555155
1838,5717.336154874074,2859.393544443049
1839,5671.819246644239,2845.8752237031094
1840,5627.905953503282,2832.833169562945
1841,5585.223365035836,2820.1566292759753
1842,5543.351321524242,2807.7208172614987
1843,5502.010140239834,2795.4426689841894
1844,5460.975048343847,2783.255427903539
1845,5420.159352168763,2771.133346383137
1846,5380.046074881905,2759.2198801706313
1847,5341.835115560529,2747.871393993168
1848,5306.586887464906,2737.402825906225
1849,5274.539177878254,2727.88479768284
1850,5245.743870542204,2719.332718565157
1851,5220.585416646601,2711.86076885881
1852,5199.388040326807,2705.5652417002157
1853,5182.362183049252,2700.508637275587
1854,5169.825644123988,2696.7853405765954
1855,5161.816793397977,2694.406747278346
1856,5157.910958149511,2693.246731457862
1857,5157.921317552997,2693.2498081549497
1858,5162.281519954175,2694.5447690132874
1859,5171.355381516456,2697.2396658267826
1860,5184.9172860634,2701.2674915873613
1861,5202.611845040583,2706.522697463769
1862,5224.298249603241,2712.963463850927
1863,5249.719575674098,2720.5134854324715
1864,5278.406829266631,2729.0334730654986
1865,5309.9571063759095,2738.4037660397835
1866,5344.2352017594185,2748.5842089953703
1867,5381.47092839225,2759.643055370999
1868,5421.88199036636,2771.644962320591
1869,5465.200600408759,2784.510398206626
1870,5511.051693254669,2798.127970301768
1871,5559.415975102479,2812.491948432141
1872,5610.2836593769225,2827.5994260281077
1873,5663.3668611891335,2843.364902548985
1874,5718.366631728267,2859.6995915181215
1875,5775.0506771011,2876.5345026750474
1876,5833.009028336356,2893.747877045732
1877,5891.743334791158,2911.191706689976
1878,5951.019995932376,2928.796613281027
1879,6010.825321194611,2946.55853078142
1880,6071.156934272764,2964.4767534390344
1881,6132.04166123621,2982.55924847801
1882,6193.358641497033,3000.77012083746
1883,6254.580249786834,3018.9526681426833
1884,6314.89472988699,3036.8658023814924
1885,6373.499414989392,3054.2711350564855
1886,6429.852995376988,3071.0078995721415
1887,6483.831600588341,3087.0393069484303
1888,6535.5476176213415,3102.39873562742
1889,6584.967803897989,3117.076312710245
1890,6632.007426067403,3131.046872765879
1891,6676.993122129203,3144.407425837764
1892,6720.463185693864,3157.3178427510875
1893,6762.600394010976,3169.832407541826
1894,6803.471048211201,3181.9708113529978
1895,6843.407978185514,3193.831903192434
1896,6882.564460449825,3205.461205508485
1897,6920.548090975014,3216.7421760373727
1898,6956.828147888091,3227.5171927265064
1899,6991.175613958332,3237.718238469709
1900,7023.555102085717,3247.3348034545456
1901,7053.705046273863,3256.2892037351753
1902,7080.954587270599,3264.382197076242
1903,7104.659752567699,3271.4225264866086
1904,7124.795615326726,3277.402788805338
1905,7141.808709998258,3282.455602792338
1906,7155.998090752473,3286.669786215519
1907,7167.234095537852,3290.0068300181706
1908,7175.047496212279,3292.327375514214
1909,7178.924322223687,3293.4787757193976
1910,7178.580483995185,3293.3766572839345
1911,7174.009615026401,3292.019129385329
1912,7165.411385840183,3289.4654932871154
1913,7153.030335365303,3285.788375971245
1914,7136.997644794504,3281.026737672662
1915,7117.312904311341,3275.1804566776923
1916,7093.860474579762,3268.2151886141955
1917,7066.520499563618,3260.095336768725
1918,7035.366037933967,3250.842599243954
1919,7000.660953214966,3240.535342341326
1920,6962.838852453672,3229.302345438994
1921,6922.6008555168,3217.3518380412006
1922,6880.745029624006,3204.9208425878896
1923,6837.868371620823,3192.186664505825
1924,6794.268459935874,3179.23768327419
1925,6749.824817603876,3166.038117766327
1926,6703.946262844331,3152.4123896041083
1927,6655.857098028876,3138.1301200174184
1928,6605.117627198571,3123.0607212481655
1929,6552.108356102293,3107.3172018234395
1930,6497.981320577638,3091.2417112995736
1931,6444.059406862175,3075.2271410472126
1932,6391.337110747872,3059.5688519248415
1933,6340.303318425052,3044.412040972046
1934,6291.029134959343,3029.7778260793157
1935,6243.376942099028,3015.625335233619
1936,6197.005195397251,3001.8531312425102
1937,6151.374510288333,2988.301019271926
1938,6106.047413319107,2974.8390716381746
1939,6060.942333686205,2961.4430621728734
1940,6016.235933692482,2948.165458799826
1941,5972.163704331115,2935.076201304067
1942,5928.877180429732,2922.22029486022
1943,5886.2409863941,2909.55753351462
1944,5843.787390747793,2896.949003084289
1945,5801.041274677646,2884.253595379858
1946,5757.887354351363,2871.437071612233
1947,5714.443798635674,2858.534527412995
1948,5670.747912950567,2845.557042327138
1949,5627.034021009104,2832.5742094626594
1950,5583.985795342228,2819.789076542127
1951,5542.244772851409,2807.392177192227
1952,5501.999309832257,2795.4394524009663
1953,5463.101568364972,2783.8869949590235
1954,5425.2911256237685,2772.6574604371754
1955,5388.591130790584,2761.7577240402316
1956,5353.683409547785,2751.3902849848864
1957,5321.452828061459,2741.817944614867
1958,5292.277835258781,2733.1531005903007
1959,5266.1522113248,2725.3939056536137
1960,5243.018192165957,2718.523204124107
1961,5222.752905503367,2712.5045034775603
1962,5205.266784650219,2707.3112028035207
1963,5190.778873470175,2703.0083571621904
1964,5179.779561681793,2699.7416101344015
1965,5172.568117898568,2697.5998431767816
1966,5169.042321633668,2696.5526972561506
1967,5169.008514442652,2696.542656669713
1968,5172.3190520673525,2697.5258717247943
1969,5178.768412593036,2699.441303320312
1970,5188.355379207916,2702.288590068538
1971,5201.429654035836,2706.1715919559574
1972,5218.197938631296,2711.1516984314544
1973,5238.490097674199,2717.1783800562844
1974,5262.229167609959,2724.2287789946095
1975,5289.710554483797,2732.3906295373354
1976,5321.303467956874,2741.773585323385
1977,5357.117182902258,2752.4101005074967
1978,5396.965009605584,2764.2447290689333
1979,5440.571441147249,2777.1956466692204
1980,5487.665304314952,2791.182316061816
1981,5537.814113230689,2806.076290850827
1982,5590.597133239794,2821.752614701795
1983,5646.060281277677,2838.2249247417685
1984,5704.377991635968,2855.545027185052
1985,5765.135588633003,2873.589765185414
1986,5827.608888748398,2892.1440594353217
1987,5891.375246965338,2911.0823862311963
1988,5956.247421337183,2930.3491355417536
1989,6022.082663803521,2949.901911823432
1990,6088.714225675694,2969.6911914520674
1991,6155.740276017839,2989.5976324142093
1992,6222.447692162745,3009.4094404268712
1993,6288.049597786551,3028.8929166967414
1994,6351.989336106225,3047.8827366174755
1995,6414.143509763109,3066.342251718479
1996,6474.605686469674,3084.2992511971584
1997,6533.165477200086,3101.691250441926
1998,6589.47333655476,3118.41443601271
1999,6643.692341123761,3134.517240936608
2000,6696.306911415224,3150.143535965317
2001,6747.392195622433,3165.315639780386
2002,6796.576081768475,3179.9230367679306
2003,6843.492109144347,3193.856889715682
2004,6887.849992074044,3207.0309850597782
2005,6929.200769743711,3219.311983421132
2006,6966.983549035029,3230.533302020526
2007,7000.74992799374,3240.561767457706
2008,7030.152671192037,3249.2942523440174
2009,7054.757208963764,3256.601691407687
2010,7073.891157534427,3262.2843896369614
2011,7086.657900890064,3266.076056035183
2012,7092.061287549279,3267.6808380114176
2013,7089.079784180482,3266.795344677312
2014,7076.587799864661,3263.08528050057
2015,7053.257232110348,3256.156204906175
2016,7017.943900653814,3245.6683014085397
2017,6970.4204548056105,3231.5540478568882
2018,6911.7430068902495,3214.127104947769
2019,6844.402994990002,3194.127418789337
2020,6772.708793822219,3172.834557646704
2021,6703.472524639016,3152.271691449175
2022,6646.868054272811,3135.4604137178108
2023,6614.71547492203,3125.9112396375886
2024,6613.554199065542,3125.566345836448
2025,6639.204408680959,3133.1843448199684
2026,6680.440633150519,3145.4313213867613
2027,6726.057464391259,3158.9793188196754
2028,6767.75336116325,3171.3628160303606
2029,6800.048737645776,3180.9544002281145
2030,6819.913653889449,3186.8541926282933
2031,6826.447384390177,3188.794681733818
2032,6820.288671766043,3186.965571281549
2033,6802.887418441551,3181.797475888742
2034,6775.987956727074,3173.8084545485435
2035,6741.24513811504,3163.4899908463194
2036,6700.1741492283445,3151.292088517951
2037,6654.380745571176,3137.691649857107
2038,6605.4167128827885,3123.149548375605
2039,6554.480281428553,3108.02165317083
2040,6502.455581924979,3092.570547161233
2041,6449.969579144638,3076.982436115569
2042,6397.44671610884,3061.383377736809
2043,6345.315392592764,3045.9006048663546
2044,6293.940666398333,3030.6425380592673
2045,6243.33420200539,3015.61264161455
2046,6193.199910794227,3000.7229785196873
2047,6143.192685311109,2985.871053384927
2048,6093.099935254966,2970.9937278296584
2049,6042.950899372276,2956.0996856324646
2050,5992.85561114089,2941.2216062503576
2051,5942.794605906491,2926.35370876696
2052,5892.693834838396,2911.4740010065625
2053,5842.493137853456,2896.5646156901385
2054,5792.1052169038285,2881.59962568299
2055,5741.465815067628,2866.559946963078
2056,5690.796814484558,2851.511477546055
2057,5640.74454591033,2836.6461748121474
2058,5592.071670934611,2822.190545885544
2059,5545.374088888505,2808.321570236071
2060,5501.019222810744,2795.1483708836768
2061,5459.184427163542,2782.7236213204365
