rpm
0.0
0.0
0.0
140.98
0.0
134.89
0.0
136.86
105.93
207.18
105.93
207.18
206.04
210.67
208.33
204.92
304.05
211.86
307.38
307.38
407.61
304.05
407.61
398.94
418.99
401.07
409.84
504.03
407.61
490.84
501.34
595.24
504.03
598.4
592.11
611.41
579.9
595.24
683.59
601.6
683.59
683.59
785.34
683.59
687.17
773.2
777.2
785.34
773.2
865.38
773.2
869.85
860.97
860.97
856.6
951.78
856.6
942.21
942.21
946.97
1036.43
963.79
937.5
1031.25
1071.43
950.46
1102.94
1051.4
1046.51
1118.12
1051.4
1118.12
1118.12
1113.01
1204.13
1102.94
1187.78
1198.63
1182.43
1187.78
1261.21
1182.43
1261.21
1255.58
1261.21
1333.33
1255.58
1333.33
1339.29
1255.58
1416.67
1321.59
1333.33
1410.4
1327.43
1404.19
1398.03
1486.78
1391.92
1398.03
1467.39
1467.39
1473.8
1461.04
1535.56
1461.04
1535.56
1515.96
1528.97
1535.56
1528.97
1623.38
1496.85
1555.68
1582.28
1595.74
1588.98
1588.98
1588.98
1595.74
1647.49
1595.74
1654.41
1668.43
1575.63
1654.41
1661.39
1654.41
1718.75
1647.49
1718.75
1654.41
1718.75
1718.75
1718.75
1711.62
1711.62
1774.69
1718.75
1767.42
1782.02
1796.88
1704.55
1789.42
1851.85
1760.2
1789.42
1836.73
1774.69
1836.73
1829.27
1774.69
1836.73
1836.73
1829.27
1836.73
1836.73
1836.73
1829.27
1836.73
1897.77
1844.26
1829.27
1897.77
1844.26
1905.49
1844.26
1897.77
1897.77
1897.77
1905.49
1897.77
1905.49
1897.77
1957.83
1897.77
1957.83
1973.68
1882.53
1957.83
1957.83
1957.83
1957.83
1950.0
1950.0
1957.83
1942.23
1942.23
1942.23
1942.23
2000.99
1950.0
1957.83
1942.23
2000.99
1950.0
2033.13
1926.88
2000.99
1957.83
2000.99
2008.93
2025.0
1950.0
2025.0
2025.0
2016.93
2008.93
2000.99
2066.93
2016.93
2008.93
2058.82
2016.93
2008.93
2066.93
2008.93
2008.93
2083.33
1985.29
2008.93
2066.93
2008.93
2008.93
2066.93
2008.93
2066.93
2091.63
1993.11
2058.82
2016.93
2066.93
2075.1
2058.82
2075.1
2066.93
2066.93
2124.02
2075.1
2066.93
2066.93
2140.75
2075.1
2050.78
2075.1
2066.93
2066.93
2075.1
2058.82
2066.93
2058.82
2140.75
2066.93
2050.78
2066.93
2066.93
2066.93
2115.76
2066.93
2140.75
2050.78
2124.02
2075.1
2115.76
2124.02
2075.1
2115.76
2124.02
2132.35
2066.93
2115.76
2124.02
2107.56
2124.02
2099.42
2099.42
2099.42
2027.03
2115.76
2099.42
2099.42
2099.42
2099.42
